﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-04-09,00:00:00,0,0
2018-04-09,00:20:00,0,0
2018-04-09,00:40:00,0,0
2018-04-09,01:00:00,0,0
2018-04-09,01:20:00,0,0
2018-04-09,01:40:00,0,0
2018-04-09,02:00:00,0,0
2018-04-09,02:20:00,0,0
2018-04-09,02:40:00,0,0
2018-04-09,03:00:00,0,0
2018-04-09,03:20:00,0,0
2018-04-09,03:40:00,0,0
2018-04-09,04:00:00,0,0
2018-04-09,04:20:00,0,0
2018-04-09,04:40:00,0,0
2018-04-09,05:00:00,0,0
2018-04-09,05:20:00,0,0
2018-04-09,05:40:00,0.0005,0.0027
2018-04-09,06:00:00,0.08475,0.07045
2018-04-09,06:20:00,0.23065,0.21185
2018-04-09,06:40:00,0.46215,0.4396
2018-04-09,07:00:00,0.71755,0.697
2018-04-09,07:20:00,1.0096,0.99415
2018-04-09,07:40:00,1.31285,1.3026
2018-04-09,08:00:00,1.5831,1.57565
2018-04-09,08:20:00,1.72225,1.71915
2018-04-09,08:40:00,2.05905,2.05515
2018-04-09,09:00:00,1.99475,1.9913
2018-04-09,09:20:00,2.297,2.29955
2018-04-09,09:40:00,2.50045,2.5001
2018-04-09,10:00:00,2.69895,2.69915
2018-04-09,10:20:00,2.7719,2.777
2018-04-09,10:40:00,2.93245,2.93
2018-04-09,11:00:00,3.09585,3.09385
2018-04-09,11:20:00,2.88495,2.8847
2018-04-09,11:40:00,2.84585,2.8477
2018-04-09,12:00:00,2.97045,2.9736
2018-04-09,12:20:00,2.9465,2.9521
2018-04-09,12:40:00,2.8394,2.84265
2018-04-09,13:00:00,2.78945,2.79445
2018-04-09,13:20:00,2.74765,2.74815
2018-04-09,13:40:00,2.66055,2.6602
2018-04-09,14:00:00,2.55165,2.56045
2018-04-09,14:20:00,2.41195,2.41545
2018-04-09,14:40:00,2.2064,2.2147
2018-04-09,15:00:00,2.06225,2.06935
2018-04-09,15:20:00,1.6136,1.63065
2018-04-09,15:40:00,1.07285,1.1335
2018-04-09,16:00:00,0.78,1.14875
2018-04-09,16:20:00,0.62505,0.83865
2018-04-09,16:40:00,0.48745,0.5717
2018-04-09,17:00:00,0.33875,0.37245
2018-04-09,17:20:00,0.19845,0.20165
2018-04-09,17:40:00,0.10145,0.0936
2018-04-09,18:00:00,0.02375,0.01495
2018-04-09,18:20:00,0.00025,0.0001
2018-04-09,18:40:00,0,0
2018-04-09,19:00:00,0,0
2018-04-09,19:20:00,0,0
2018-04-09,19:40:00,0,0
2018-04-09,20:00:00,0,0
2018-04-09,20:20:00,0,0
2018-04-09,20:40:00,0,0
2018-04-09,21:00:00,0,0
2018-04-09,21:20:00,0,0
2018-04-09,21:40:00,0,0
2018-04-09,22:00:00,0,0
2018-04-09,22:20:00,0,0
2018-04-09,22:40:00,0,0
2018-04-09,23:00:00,0,0
2018-04-09,23:20:00,0,0
2018-04-09,23:40:00,0,0
