﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1638000173PV-5000W-V 10D1638000173陳慶修#1,1151449000296PV-5000W-V 1151449000296陳慶修#2,10D1638000183PV-5000W-V 10D1638000183陳慶修#3
2018-02-07,00:00:00,0,0,0
2018-02-07,00:20:00,0,0,0
2018-02-07,00:40:00,0,0,0
2018-02-07,01:00:00,0,0,0
2018-02-07,01:20:00,0,0,0
2018-02-07,01:40:00,0,0,0
2018-02-07,02:00:00,0,0,0
2018-02-07,02:20:00,0,0,0
2018-02-07,02:40:00,0,0,0
2018-02-07,03:00:00,0,0,0
2018-02-07,03:20:00,0,0,0
2018-02-07,03:40:00,0,0,0
2018-02-07,04:00:00,0,0,0
2018-02-07,04:20:00,0,0,0
2018-02-07,04:40:00,0,0,0
2018-02-07,05:00:00,0,0,0
2018-02-07,05:20:00,0,0,0
2018-02-07,05:40:00,0,0,0
2018-02-07,06:00:00,0,0,0
2018-02-07,06:20:00,0,0,0
2018-02-07,06:40:00,0,0.0002,0
2018-02-07,07:00:00,0.05465,0.1013,0.04105
2018-02-07,07:20:00,0.1242,0.15465,0.12975
2018-02-07,07:40:00,0.24345,0.2833,0.2338
2018-02-07,08:00:00,0.14225,0.1752,0.1492
2018-02-07,08:20:00,0.3397,0.4071,0.29225
2018-02-07,08:40:00,0.3245,0.32695,0.35565
2018-02-07,09:00:00,0.25295,0.2825,0.244
2018-02-07,09:20:00,0.2363,0.26975,0.23875
2018-02-07,09:40:00,0.26625,0.3083,0.2529
2018-02-07,10:00:00,0.4095,0.4534,0.3847
2018-02-07,10:20:00,0.4379,0.47055,0.4284
2018-02-07,10:40:00,0.6838,0.7508,0.6313
2018-02-07,11:00:00,0.8066,0.8539,0.78205
2018-02-07,11:20:00,0.67875,0.69155,0.69065
2018-02-07,11:40:00,0.68135,0.70445,0.664
2018-02-07,12:00:00,0.7449,0.8222,0.68855
2018-02-07,12:20:00,0.76,0.7689,0.7604
2018-02-07,12:40:00,0.6377,0.66975,0.6305
2018-02-07,13:00:00,0.59145,0.61665,0.5796
2018-02-07,13:20:00,0.4734,0.50105,0.4695
2018-02-07,13:40:00,0.5124,0.5411,0.49285
2018-02-07,14:00:00,0.3793,0.40085,0.3848
2018-02-07,14:20:00,0.324,0.35985,0.31525
2018-02-07,14:40:00,0.2995,0.31995,0.3056
2018-02-07,15:00:00,0.2028,0.23615,0.1988
2018-02-07,15:20:00,0.2007,0.22985,0.19695
2018-02-07,15:40:00,0.16445,0.1992,0.16265
2018-02-07,16:00:00,0.1692,0.1931,0.1648
2018-02-07,16:20:00,0.0751,0.10265,0.0801
2018-02-07,16:40:00,0.01805,0.0437,0.0214
2018-02-07,17:00:00,0.0037,0.01745,0.00575
2018-02-07,17:20:00,0,0,0
2018-02-07,17:40:00,0,0,0
2018-02-07,18:00:00,0,0,0
2018-02-07,18:20:00,0,0,0
2018-02-07,18:40:00,0,0,0
2018-02-07,19:00:00,0,0,0
2018-02-07,19:20:00,0,0,0
2018-02-07,19:40:00,0,0,0
2018-02-07,20:00:00,0,0,0
2018-02-07,20:20:00,0,0,0
2018-02-07,20:40:00,0,0,0
2018-02-07,21:00:00,0,0,0
2018-02-07,21:20:00,0,0,0
2018-02-07,21:40:00,0,0,0
2018-02-07,22:00:00,0,0,0
2018-02-07,22:20:00,0,0,0
2018-02-07,22:40:00,0,0,0
2018-02-07,23:00:00,0,0,0
2018-02-07,23:20:00,0,0,0
2018-02-07,23:40:00,0,0,0
