﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1438000371PV-5000W-V 10D1438000371,10D1438000369PV-5000W-V 10D1438000369,10D1438000372PV-5000W-V 10D1438000372,10D1438000373PV-5000W-V 10D1438000373,10D1438000374PV-5000W-V 10D1438000374
2018-01-23,00:00:00,0,0,0,0,0
2018-01-23,00:20:00,0,0,0,0,0
2018-01-23,00:40:00,0,0,0,0,0
2018-01-23,01:00:00,0,0,0,0,0
2018-01-23,01:20:00,0,0,0,0,0
2018-01-23,01:40:00,0,0,0,0,0
2018-01-23,02:00:00,0,0,0,0,0
2018-01-23,02:20:00,0,0,0,0,0
2018-01-23,02:40:00,0,0,0,0,0
2018-01-23,03:00:00,0,0,0,0,0
2018-01-23,03:20:00,0,0,0,0,0
2018-01-23,03:40:00,0,0,0,0,0
2018-01-23,04:00:00,0,0,0,0,0
2018-01-23,04:20:00,0,0,0,0,0
2018-01-23,04:40:00,0,0,0,0,0
2018-01-23,05:00:00,0,0,0,0,0
2018-01-23,05:20:00,0,0,0,0,0
2018-01-23,05:40:00,0,0,0,0,0
2018-01-23,06:00:00,0,0,0,0,0
2018-01-23,06:20:00,0,0,0,0,0
2018-01-23,06:40:00,0.0105,0.0086,0.01815,0.01835,0.01945
2018-01-23,07:00:00,0.0707,0.06615,0.08895,0.0831,0.0914
2018-01-23,07:20:00,0.3155,0.3013,0.3219,0.304,0.33285
2018-01-23,07:40:00,0.6806,0.65155,0.67195,0.63785,0.69205
2018-01-23,08:00:00,0.99185,0.9518,0.98,0.93085,1.0045
2018-01-23,08:20:00,1.3298,1.2906,1.31155,1.25005,1.3378
2018-01-23,08:40:00,1.6989,1.64555,1.65055,1.57555,1.70775
2018-01-23,09:00:00,2.06525,2.0011,2.00805,1.9079,2.068
2018-01-23,09:20:00,2.35875,2.3004,2.30585,2.1929,2.38175
2018-01-23,09:40:00,2.5766,2.51895,2.52035,2.3968,2.6041
2018-01-23,10:00:00,2.7723,2.71545,2.71415,2.5846,2.80815
2018-01-23,10:20:00,2.84525,2.7672,2.7509,2.6189,2.8375
2018-01-23,10:40:00,2.87075,2.83495,2.84075,2.7232,2.96025
2018-01-23,11:00:00,3.24255,3.1745,3.15475,3.0009,3.2556
2018-01-23,11:20:00,3.29505,3.2144,3.196,3.044,3.29925
2018-01-23,11:40:00,3.3485,3.2644,3.2376,3.08465,3.3444
2018-01-23,12:00:00,3.3664,3.2875,3.26115,3.10575,3.3716
2018-01-23,12:20:00,3.355,3.28195,3.25885,3.1051,3.36085
2018-01-23,12:40:00,3.26575,3.20235,3.187,3.0365,3.29545
2018-01-23,13:00:00,3.22145,3.15535,3.13835,2.70445,3.2459
2018-01-23,13:20:00,3.1036,3.04615,3.031,0,3.1311
2018-01-23,13:40:00,2.9334,2.88415,2.87275,0,2.96725
2018-01-23,14:00:00,2.7339,2.67985,2.6678,1.0761,2.75135
2018-01-23,14:20:00,2.67865,2.6353,2.62035,0,2.7053
2018-01-23,14:40:00,2.4668,2.42085,2.40925,2.4208,2.4833
2018-01-23,15:00:00,2.16545,2.12075,2.1103,2.1391,2.17475
2018-01-23,15:20:00,1.8578,1.81665,1.81085,1.8374,1.86175
2018-01-23,15:40:00,1.506,1.4698,1.4705,1.49345,1.50975
2018-01-23,16:00:00,1.1661,1.13485,1.1397,1.15705,1.1681
2018-01-23,16:20:00,0.78905,0.76645,0.774,0.78655,0.7934
2018-01-23,16:40:00,0.4424,0.44225,0.4543,0.4621,0.4658
2018-01-23,17:00:00,0.19595,0.1887,0.20815,0.20995,0.2128
2018-01-23,17:20:00,0.043,0.0384,0.0591,0.05865,0.0602
2018-01-23,17:40:00,0.0139,0.0099,0.0218,0.0185,0.0183
2018-01-23,18:00:00,0.0019,0.00155,0.0026,0.0022,0.00215
2018-01-23,18:20:00,0,0,0,0,0
2018-01-23,18:40:00,0,0,0,0,0
2018-01-23,19:00:00,0,0,0,0,0
2018-01-23,19:20:00,0,0,0,0,0
2018-01-23,19:40:00,0,0,0,0,0
2018-01-23,20:00:00,0,0,0,0,0
2018-01-23,20:20:00,0,0,0,0,0
2018-01-23,20:40:00,0,0,0,0,0
2018-01-23,21:00:00,0,0,0,0,0
2018-01-23,21:20:00,0,0,0,0,0
2018-01-23,21:40:00,0,0,0,0,0
2018-01-23,22:00:00,0,0,0,0,0
2018-01-23,22:20:00,0,0,0,0,0
2018-01-23,22:40:00,0,0,0,0,0
2018-01-23,23:00:00,0,0,0,0,0
2018-01-23,23:20:00,0,0,0,0,0
2018-01-23,23:40:00,0,0,0,0,0
