﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-12-29,00:00:00,0.0166,0,0,0
2017-12-29,00:20:00,0.0166,0,0,0
2017-12-29,00:40:00,0.0166,0,0,0
2017-12-29,01:00:00,0.0166,0,0,0
2017-12-29,01:20:00,0.0166,0,0,0
2017-12-29,01:40:00,0.0166,0,0,0
2017-12-29,02:00:00,0.0166,0,0,0
2017-12-29,02:20:00,0.0166,0,0,0
2017-12-29,02:40:00,0.0166,0,0,0
2017-12-29,03:00:00,0.0166,0,0,0
2017-12-29,03:20:00,0.0166,0,0,0
2017-12-29,03:40:00,0.0166,0,0,0
2017-12-29,04:00:00,0.0166,0,0,0
2017-12-29,04:20:00,0.0166,0,0,0
2017-12-29,04:40:00,0.0166,0,0,0
2017-12-29,05:00:00,0.0166,0,0,0
2017-12-29,05:20:00,0.0166,0,0,0
2017-12-29,05:40:00,0.0166,0,0,0
2017-12-29,06:00:00,0.0166,0,0,0
2017-12-29,06:20:00,0.0166,0,0,0
2017-12-29,06:40:00,0.02165,0.00205,0,0.00655
2017-12-29,07:00:00,0.0953,0.0691,0.0008,0.0747
2017-12-29,07:20:00,0.2252,0.1515,0.04805,0.20895
2017-12-29,07:40:00,0.32215,0.2111,0.1074,0.2977
2017-12-29,08:00:00,0.47995,0.3105,0.2195,0.47955
2017-12-29,08:20:00,0.8396,0.51745,0.49775,0.9104
2017-12-29,08:40:00,1.0801,0.6779,0.67445,1.17375
2017-12-29,09:00:00,1.2088,0.76625,0.6983,1.2098
2017-12-29,09:20:00,0.92835,0.57505,0.48635,0.88495
2017-12-29,09:40:00,1.05685,0.6705,0.56555,0.99475
2017-12-29,10:00:00,1.95405,1.2793,1.19885,2.00095
2017-12-29,10:20:00,2.7318,1.78685,1.71965,2.89105
2017-12-29,10:40:00,2.5969,1.6365,1.555,2.62035
2017-12-29,11:00:00,2.1994,1.4582,1.37015,2.2983
2017-12-29,11:20:00,2.97865,1.8845,1.80475,3.0745
2017-12-29,11:40:00,1.92325,1.20025,1.11225,1.90455
2017-12-29,12:00:00,1.9263,1.19205,1.10845,1.8868
2017-12-29,12:20:00,1.50915,0.92835,0.8353,1.4087
2017-12-29,12:40:00,1.6955,1.08595,0.9926,1.6419
2017-12-29,13:00:00,1.9716,1.2712,1.18055,1.9283
2017-12-29,13:20:00,1.1398,0.6924,0.59805,1.03165
2017-12-29,13:40:00,0.58665,0.36745,0.2624,0.51295
2017-12-29,14:00:00,0.6213,0.3956,0.2876,0.54845
2017-12-29,14:20:00,0.51495,0.31965,0.22285,0.4535
2017-12-29,14:40:00,0.3782,0.2447,0.1413,0.3369
2017-12-29,15:00:00,0.5129,0.32005,0.2207,0.45605
2017-12-29,15:20:00,0.39105,0.24755,0.14955,0.3458
2017-12-29,15:40:00,0.2339,0.1538,0.04985,0.20535
2017-12-29,16:00:00,0.13645,0.09085,0.00665,0.11065
2017-12-29,16:20:00,0.08245,0.05405,0.00045,0.05865
2017-12-29,16:40:00,0.03545,0.02295,0.0002,0.01975
2017-12-29,17:00:00,0.0166,0.00455,5.0E-5,0
2017-12-29,17:20:00,0.0166,0.002,0,0
2017-12-29,17:40:00,0.0166,0,0,0
2017-12-29,18:00:00,0.0166,0,0,0
2017-12-29,18:20:00,0.0166,0,0,0
2017-12-29,18:40:00,0.0166,0,0,0
2017-12-29,19:00:00,0.0166,0,0,0
2017-12-29,19:20:00,0.0166,0,0,0
2017-12-29,19:40:00,0.0166,0,0,0
2017-12-29,20:00:00,0.0166,0,0,0
2017-12-29,20:20:00,0.0166,0,0,0
2017-12-29,20:40:00,0.0166,0,0,0
2017-12-29,21:00:00,0.0166,0,0,0
2017-12-29,21:20:00,0.0166,0,0,0
2017-12-29,21:40:00,0.0166,0,0,0
2017-12-29,22:00:00,0.0166,0,0,0
2017-12-29,22:20:00,0.0166,0,0,0
2017-12-29,22:40:00,0.0166,0,0,0
2017-12-29,23:00:00,0.0166,0,0,0
2017-12-29,23:20:00,0.0166,0,0,0
2017-12-29,23:40:00,0.0166,0,0,0
