﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1751002234洪秋冬一期1-PV-5000W-HV 11O1751002234,11O1751002231洪秋冬一期2-PV-5000W-HV 11O1751002231,11O1751002170洪秋冬一期3-PV-5000W-HV 11O1751002170,1211750000643洪秋冬二期1-PV-3000N-V 1211750000643,1211750000640洪秋冬二期2-PV-3000N-V 1211750000640,1211750000644洪秋冬二期3-PV-3000N-V 1211750000644
2018-03-30,00:00:00,0,0,0,0,0,0
2018-03-30,00:20:00,0,0,0,0,0,0
2018-03-30,00:40:00,0,0,0,0,0,0
2018-03-30,01:00:00,0,0,0,0,0,0
2018-03-30,01:20:00,0,0,0,0,0,0
2018-03-30,01:40:00,0,0,0,0,0,0
2018-03-30,02:00:00,0,0,0,0,0,0
2018-03-30,02:20:00,0,0,0,0,0,0
2018-03-30,02:40:00,0,0,0,0,0,0
2018-03-30,03:00:00,0,0,0,0,0,0
2018-03-30,03:20:00,0,0,0,0,0,0
2018-03-30,03:40:00,0,0,0,0,0,0
2018-03-30,04:00:00,0,0,0,0,0,0
2018-03-30,04:20:00,0,0,0,0,0,0
2018-03-30,04:40:00,0,0,0,0,0,0
2018-03-30,05:00:00,0.0092,0,0,0,0,0
2018-03-30,05:20:00,0.0127,0,0,0,0,0
2018-03-30,05:40:00,0.01765,0,0,0,0,0
2018-03-30,06:00:00,0.08675,0.0374,0.0094,0.0233,0.03155,0.02375
2018-03-30,06:20:00,0.25405,0.23865,0.2483,0.12035,0.13115,0.12085
2018-03-30,06:40:00,0.53835,0.5193,0.53575,0.28375,0.2955,0.28635
2018-03-30,07:00:00,0.8989,0.8804,0.9035,0.49325,0.50705,0.4926
2018-03-30,07:20:00,1.33615,1.3109,1.3489,0.73735,0.75385,0.73355
2018-03-30,07:40:00,1.7744,1.73775,1.7868,0.9842,1.00025,0.9916
2018-03-30,08:00:00,2.20115,2.17325,2.22485,1.20895,1.2413,1.2341
2018-03-30,08:20:00,2.61855,2.6026,2.64645,1.4072,1.4937,1.4754
2018-03-30,08:40:00,2.9927,2.9492,3.00555,1.6387,1.70105,1.6527
2018-03-30,09:00:00,3.3045,3.25415,3.31685,1.84635,1.86985,1.78085
2018-03-30,09:20:00,3.6151,3.56515,3.62865,2.02045,2.04695,1.9583
2018-03-30,09:40:00,3.8971,3.86035,3.92365,2.18435,2.21105,2.1334
2018-03-30,10:00:00,4.07955,4.0892,4.12795,2.3029,2.34025,2.29525
2018-03-30,10:20:00,4.27105,4.24965,4.3036,2.4063,2.43785,2.4046
2018-03-30,10:40:00,4.2794,4.28605,4.331,2.4144,2.44835,2.40475
2018-03-30,11:00:00,4.10345,4.1298,4.16435,2.31795,2.35455,2.3024
2018-03-30,11:20:00,4.69045,4.72485,4.7596,2.6361,2.67585,2.6129
2018-03-30,11:40:00,4.80085,4.84705,4.8762,2.70605,2.7452,2.6811
2018-03-30,12:00:00,4.6641,4.6938,4.7446,2.65,2.68595,2.6257
2018-03-30,12:20:00,4.7984,4.59535,4.87795,2.71675,2.7586,2.6897
2018-03-30,12:40:00,4.73945,4.5655,4.8184,2.68155,2.72785,2.6535
2018-03-30,13:00:00,4.7075,4.52325,4.77995,2.6575,2.6996,2.6322
2018-03-30,13:20:00,4.59885,4.4144,4.6603,2.5925,2.6359,2.57015
2018-03-30,13:40:00,4.5122,4.33185,4.57355,2.54505,2.5851,2.5238
2018-03-30,14:00:00,4.3462,4.161,4.40665,2.4506,2.4876,2.4318
2018-03-30,14:20:00,4.07165,3.8993,4.12255,2.297,2.3336,2.28035
2018-03-30,14:40:00,3.7439,3.54855,3.7839,2.10955,2.14285,2.09725
2018-03-30,15:00:00,3.36945,3.13735,3.40155,1.8996,1.92995,1.88685
2018-03-30,15:20:00,2.9634,2.81485,2.9906,1.6726,1.702,1.6603
2018-03-30,15:40:00,2.523,2.37485,2.54255,1.422,1.4475,1.41455
2018-03-30,16:00:00,2.0969,1.81465,2.10905,1.18095,1.20135,1.174
2018-03-30,16:20:00,1.65,1.3248,1.6491,0.92615,0.9436,0.9213
2018-03-30,16:40:00,1.20365,0.87365,1.1193,0.67395,0.6904,0.6698
2018-03-30,17:00:00,0.76925,0.56415,0.66215,0.43055,0.4454,0.428
2018-03-30,17:20:00,0.4141,0.35565,0.38135,0.2356,0.24755,0.23445
2018-03-30,17:40:00,0.18255,0.1651,0.1733,0.08765,0.09665,0.08605
2018-03-30,18:00:00,0.05275,0.0376,0.04375,0.00645,0.01045,0.00615
2018-03-30,18:20:00,0.0138,0.00235,0.0054,0,0,0
2018-03-30,18:40:00,0.00305,0.00025,0.00075,0,0,0
2018-03-30,19:00:00,0,0,0,0,0,0
2018-03-30,19:20:00,0,0,0,0,0,0
2018-03-30,19:40:00,0,0,0,0,0,0
2018-03-30,20:00:00,0,0,0,0,0,0
2018-03-30,20:20:00,0,0,0,0,0,0
2018-03-30,20:40:00,0,0,0,0,0,0
2018-03-30,21:00:00,0,0,0,0,0,0
2018-03-30,21:20:00,0,0,0,0,0,0
2018-03-30,21:40:00,0,0,0,0,0,0
2018-03-30,22:00:00,0,0,0,0,0,0
2018-03-30,22:20:00,0,0,0,0,0,0
2018-03-30,22:40:00,0,0,0,0,0,0
2018-03-30,23:00:00,0,0,0,0,0,0
2018-03-30,23:20:00,0,0,0,0,0,0
2018-03-30,23:40:00,0,0,0,0,0,0
