﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-04-13,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,05:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,05:40:00,0.0028,0.008,0.00415,0.00035,0.0439,0.01305,0.02255,0.00585,0.00655,0.02945
2018-04-13,06:00:00,0.04815,0.0645,0.06,0.0272,0.13945,0.0751,0.08925,0.06985,0.064,0.1224
2018-04-13,06:20:00,0.1274,0.152,0.1392,0.09505,0.2826,0.16335,0.18285,0.16545,0.15605,0.2756
2018-04-13,06:40:00,0.2153,0.27685,0.22845,0.19045,0.44855,0.2927,0.3175,0.304,0.2968,0.48035
2018-04-13,07:00:00,0.2986,0.39505,0.3864,0.3023,0.703,0.43035,0.4618,0.4475,0.44235,0.6892
2018-04-13,07:20:00,0.3975,0.57995,0.6031,0.44615,0.99695,0.6138,0.65495,0.64115,0.6371,0.9558
2018-04-13,07:40:00,0.53195,0.8765,0.8354,0.6275,1.3633,0.8416,0.8939,0.88165,0.8789,1.31825
2018-04-13,08:00:00,0.90035,1.0388,0.99515,0.713,1.614,0.95155,1.00665,1.0445,0.99475,1.5001
2018-04-13,08:20:00,1.2302,1.25185,1.19555,0.89665,1.91805,1.1977,1.26525,1.25715,1.25535,1.87535
2018-04-13,08:40:00,1.348,1.369,1.30745,0.98665,2.09305,1.30275,1.37735,1.36235,1.3658,2.0585
2018-04-13,09:00:00,1.7154,1.7217,1.65435,1.54875,2.6575,1.66375,1.7465,1.741,1.73935,2.61115
2018-04-13,09:20:00,1.79045,1.79725,1.734,1.75515,2.78185,1.7333,1.81475,1.80935,1.80885,2.7293
2018-04-13,09:40:00,1.8773,1.89705,1.8246,1.85945,2.8975,1.8215,1.90515,1.9031,1.9019,2.85995
2018-04-13,10:00:00,1.41045,1.4276,1.37125,1.36645,2.18025,1.31545,1.44195,1.366,1.3742,2.0462
2018-04-13,10:20:00,2.2193,2.22405,2.14265,2.217,3.40415,2.1298,2.2262,2.22215,2.235,3.366
2018-04-13,10:40:00,1.6527,1.66255,1.6247,1.64655,2.58375,1.58975,1.69535,1.65235,1.6976,2.53
2018-04-13,11:00:00,2.5839,2.58165,2.5238,2.5982,4.0058,2.48455,2.6016,2.5954,2.6205,3.9469
2018-04-13,11:20:00,2.32775,2.3376,2.26965,2.33395,3.60765,2.25905,2.36725,2.35605,2.37345,3.5558
2018-04-13,11:40:00,2.51035,2.5149,2.45125,2.532,3.89995,2.42555,2.5396,2.5354,2.55095,3.8395
2018-04-13,12:00:00,2.57215,2.5722,2.50025,2.5868,3.97585,2.4768,2.59215,2.5907,2.60375,3.9114
2018-04-13,12:20:00,2.592,2.5922,2.53485,2.61385,4.01955,2.50365,2.6212,2.625,2.63315,3.95065
2018-04-13,12:40:00,2.60575,2.6068,2.5406,2.6245,4.03215,2.5118,2.6316,2.62745,2.64895,3.96955
2018-04-13,13:00:00,2.47975,2.47405,2.4085,2.49875,3.80625,2.38845,2.49875,2.4842,2.5152,3.74365
2018-04-13,13:20:00,2.3575,2.36025,2.3055,2.38685,3.65815,2.28895,2.4058,2.39275,2.4191,3.6049
2018-04-13,13:40:00,2.4219,2.42565,2.35625,2.45005,3.7298,2.3337,2.45535,2.4371,2.47415,3.68085
2018-04-13,14:00:00,2.31355,2.3189,2.2501,2.33945,3.5646,2.2322,2.3498,2.3275,2.36925,3.51695
2018-04-13,14:20:00,2.11825,2.12485,2.06305,2.14105,3.2714,2.05535,2.16745,2.14375,2.0685,3.2341
2018-04-13,14:40:00,2.12595,2.1184,2.05005,2.1327,3.24675,2.04155,2.1527,2.12575,2.172,3.21115
2018-04-13,15:00:00,1.96005,1.9532,1.8908,1.96635,3.0127,1.8834,1.9885,1.96055,2.0065,2.96915
2018-04-13,15:20:00,1.7716,1.77085,1.7086,1.7782,2.72145,1.714,1.8047,1.77175,1.8197,2.67595
2018-04-13,15:40:00,1.5849,1.5821,1.5269,1.5921,2.43445,1.538,1.62765,1.5963,1.6346,2.3841
2018-04-13,16:00:00,1.3291,1.2964,1.2808,1.3623,2.0762,1.3216,1.4021,1.37215,1.4085,2.027
2018-04-13,16:20:00,1.0052,1.02555,1.0556,1.0249,1.70695,1.07295,1.0633,1.13225,1.0724,1.6589
2018-04-13,16:40:00,0.72305,0.7563,0.8139,0.74755,1.3129,0.79105,0.84025,0.8736,0.8159,1.27115
2018-04-13,17:00:00,0.4964,0.5078,0.5653,0.50775,0.90515,0.52305,0.5555,0.6022,0.5516,0.873
2018-04-13,17:20:00,0.2519,0.2702,0.33005,0.2435,0.54715,0.31895,0.29845,0.3488,0.2842,0.5318
2018-04-13,17:40:00,0.04945,0.06315,0.08985,0.04165,0.18695,0.0995,0.0975,0.09985,0.0658,0.168
2018-04-13,18:00:00,0.00025,0.0031,0.0016,0.0001,0.0341,0.0067,0.01535,0.00355,0.00195,0.0225
2018-04-13,18:20:00,0,0,0,0,0.0145,0,0.00115,0,0,0.0055
2018-04-13,18:40:00,0,0,0,0,0.0006,0,5.0E-5,0,0,0.00025
2018-04-13,19:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,19:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,19:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,20:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,20:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,20:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,21:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,21:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,21:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,22:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,22:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,22:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,23:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,23:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-13,23:40:00,0,0,0,0,0,0,0,0,0,0
