﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211743000499曾泓喻1-PV-3000N-V 1211743000499,1211743000510曾泓喻2-PV-3000N-V 1211743000510,1211743000520曾泓喻3-PV-3000N-V 1211743000520,1211743000521曾泓喻4-PV-3000N-V 1211743000521,1211746000539曾泓喻5-PV-3000N-V 1211746000539,1211743000504曾泓喻6-PV-3000N-V 1211743000504,1211743000505曾泓喻7-PV-3000N-V 1211743000505,1211743000507曾泓喻8-PV-3000N-V 1211743000507
2018-03-20,00:00:00,0,0,0,0,0,0,0,0
2018-03-20,00:20:00,0,0,0,0,0,0,0,0
2018-03-20,00:40:00,0,0,0,0,0,0,0,0
2018-03-20,01:00:00,0,0,0,0,0,0,0,0
2018-03-20,01:20:00,0,0,0,0,0,0,0,0
2018-03-20,01:40:00,0,0,0,0,0,0,0,0
2018-03-20,02:00:00,0,0,0,0,0,0,0,0
2018-03-20,02:20:00,0,0,0,0,0,0,0,0
2018-03-20,02:40:00,0,0,0,0,0,0,0,0
2018-03-20,03:00:00,0,0,0,0,0,0,0,0
2018-03-20,03:20:00,0,0,0,0,0,0,0,0
2018-03-20,03:40:00,0,0,0,0,0,0,0,0
2018-03-20,04:00:00,0,0,0,0,0,0,0,0
2018-03-20,04:20:00,0,0,0,0,0,0,0,0
2018-03-20,04:40:00,0,0,0,0,0,0,0,0
2018-03-20,05:00:00,0,0,0,0,0,0,0,0
2018-03-20,05:20:00,0,0,0,0,0,0,0,0
2018-03-20,05:40:00,0,0,0,0,0,0,0,0
2018-03-20,06:00:00,0.0051,0.0036,0.0004,0.01315,0.00205,0.00285,0,0.00025
2018-03-20,06:20:00,0.0408,0.03735,0.0273,0.0608,0.03335,0.03525,0.01485,0.03695
2018-03-20,06:40:00,0.0736,0.06935,0.06075,0.09585,0.0662,0.06745,0.0489,0.0754
2018-03-20,07:00:00,0.08465,0.08015,0.0721,0.10805,0.07715,0.07855,0.0621,0.08885
2018-03-20,07:20:00,0.02245,0.0197,0.0106,0.04,0.01565,0.01715,0.003,0.01575
2018-03-20,07:40:00,0.0202,0.0176,0.0083,0.03705,0.01315,0.0147,0.0036,0.0131
2018-03-20,08:00:00,0.1697,0.1626,0.15755,0.20135,0.15985,0.16125,0.16385,0.18765
2018-03-20,08:20:00,0.10515,0.1006,0.09175,0.131,0.0962,0.09835,0.08675,0.1123
2018-03-20,08:40:00,0.0541,0.05045,0.04145,0.0745,0.04555,0.04745,0.03025,0.05165
2018-03-20,09:00:00,0.19125,0.1833,0.1806,0.22555,0.1819,0.18295,0.1915,0.21555
2018-03-20,09:20:00,0.23535,0.2266,0.225,0.2741,0.2267,0.2281,0.2445,0.2666
2018-03-20,09:40:00,0.19435,0.18835,0.18535,0.2283,0.18695,0.18925,0.20585,0.22195
2018-03-20,10:00:00,1.06575,1.0301,1.0631,1.185,1.06065,1.05165,1.24865,1.2509
2018-03-20,10:20:00,2.01795,1.9525,2.0473,2.24985,2.03775,1.99555,2.39925,2.3927
2018-03-20,10:40:00,1.9801,1.91945,2.00695,2.20825,1.99035,1.96555,2.3629,2.333
2018-03-20,11:00:00,2.10265,2.03885,2.1271,2.34145,2.103,2.0714,2.5023,2.4747
2018-03-20,11:20:00,1.5356,1.48725,1.54405,1.70355,1.5286,1.52255,1.8228,1.81195
2018-03-20,11:40:00,1.8586,1.79835,1.87425,2.07585,1.86735,1.83535,2.203,2.18805
2018-03-20,12:00:00,1.46465,1.4209,1.47355,1.63665,1.4602,1.4459,1.72595,1.73045
2018-03-20,12:20:00,1.43895,1.39395,1.44025,1.60345,1.4375,1.42655,1.69295,1.7081
2018-03-20,12:40:00,1.12695,1.09085,1.12785,1.2586,1.11935,1.1072,1.3128,1.31945
2018-03-20,13:00:00,0.92245,0.8928,0.9207,1.03125,0.91265,0.9061,1.06745,1.0852
2018-03-20,13:20:00,0.70965,0.6852,0.70585,0.79355,0.69825,0.6941,0.80965,0.8308
2018-03-20,13:40:00,0.67615,0.65565,0.6703,0.75715,0.6664,0.66495,0.7754,0.7982
2018-03-20,14:00:00,0.7189,0.698,0.71335,0.8056,0.71055,0.7085,0.8277,0.8519
2018-03-20,14:20:00,0.56535,0.54785,0.55875,0.63605,0.5566,0.55525,0.6418,0.66745
2018-03-20,14:40:00,0.44855,0.43415,0.4414,0.5072,0.439,0.43835,0.50185,0.5281
2018-03-20,15:00:00,0.2997,0.2896,0.2901,0.34455,0.2909,0.29145,0.32255,0.34575
2018-03-20,15:20:00,0.20435,0.19665,0.1934,0.24035,0.19565,0.19665,0.2072,0.2301
2018-03-20,15:40:00,0.20725,0.199,0.1963,0.2433,0.19815,0.19845,0.2104,0.2331
2018-03-20,16:00:00,0.1751,0.16885,0.16375,0.20755,0.1674,0.16815,0.1717,0.19565
2018-03-20,16:20:00,0.096,0.09145,0.08355,0.1207,0.08835,0.08945,0.0769,0.103
2018-03-20,16:40:00,0.109,0.10405,0.09665,0.13485,0.1011,0.1025,0.09215,0.1162
