﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1449000272PV-3000N-V 10N1449000272國姓長福,11C1506000029PV-5000W-V 11C1506000029國姓長福,11C1506000030PV-5000W-V 11C1506000030國姓長福,11C1506000043PV-5000W-V 11C1506000043 國姓長福
2018-03-27,00:00:00,0,0,0,0
2018-03-27,00:20:00,0,0,0,0
2018-03-27,00:40:00,0,0,0,0
2018-03-27,01:00:00,0,0,0,0
2018-03-27,01:20:00,0,0,0,0
2018-03-27,01:40:00,0,0,0,0
2018-03-27,02:00:00,0,0,0,0
2018-03-27,02:20:00,0,0,0,0
2018-03-27,02:40:00,0,0,0,0
2018-03-27,03:00:00,0,0,0,0
2018-03-27,03:20:00,0,0,0,0
2018-03-27,03:40:00,0,0,0,0
2018-03-27,04:00:00,0,0,0,0
2018-03-27,04:20:00,0,0,0,0
2018-03-27,04:40:00,0,0,0,0
2018-03-27,05:00:00,0,0,0,0
2018-03-27,05:20:00,0,0,0,0
2018-03-27,05:40:00,0,0,0,0
2018-03-27,06:00:00,0,0.0274,0.02855,0.0379
2018-03-27,06:20:00,0.06185,0.11075,0.10915,0.1191
2018-03-27,06:40:00,0.1375,0.219,0.2117,0.2248
2018-03-27,07:00:00,0.20655,0.3397,0.32905,0.3419
2018-03-27,07:20:00,0.2701,0.45005,0.43515,0.44935
2018-03-27,07:40:00,0.33355,0.56305,0.5418,0.55735
2018-03-27,08:00:00,0.41,0.80115,0.6884,0.71635
2018-03-27,08:20:00,0.5486,1.13915,1.0614,1.08115
2018-03-27,08:40:00,0.9407,1.6815,1.8293,1.8051
2018-03-27,09:00:00,1.3277,2.10105,2.2044,2.1099
2018-03-27,09:20:00,1.5559,2.56625,2.55845,2.5102
2018-03-27,09:40:00,1.757,2.8914,2.8822,2.86215
2018-03-27,10:00:00,1.95125,3.19755,3.1896,3.1702
2018-03-27,10:20:00,2.03885,3.3256,3.32875,3.29735
2018-03-27,10:40:00,0.9921,1.60335,1.60525,1.60285
2018-03-27,11:00:00,0.5167,0.8354,0.82785,0.83635
2018-03-27,11:20:00,1.3321,2.14455,2.1513,2.1343
2018-03-27,11:40:00,0.91965,1.5081,1.49665,1.49765
2018-03-27,12:00:00,1.29175,2.0838,2.0937,2.07405
2018-03-27,12:20:00,0.8371,1.35155,1.3485,1.34345
2018-03-27,12:40:00,0.6383,1.02625,1.02435,1.0275
2018-03-27,13:00:00,1.4748,2.3579,2.37135,2.35305
2018-03-27,13:20:00,1.30525,2.10835,2.11225,2.08485
2018-03-27,13:40:00,1.73085,2.78495,2.80295,2.76225
2018-03-27,14:00:00,2.02755,3.2965,3.2986,3.2535
2018-03-27,14:20:00,0.6608,1.03345,1.0513,1.0485
2018-03-27,14:40:00,1.446,2.27295,2.3392,2.3225
2018-03-27,15:00:00,1.54645,2.47385,2.5175,2.4935
2018-03-27,15:20:00,1.48315,2.3624,2.40815,2.38355
2018-03-27,15:40:00,1.2496,1.96205,2.0119,2.00415
2018-03-27,16:00:00,1.176,1.8222,1.89895,1.87995
2018-03-27,16:20:00,0.79795,1.2029,1.2758,1.2645
2018-03-27,16:40:00,0.6013,0.8034,0.9598,0.94955
2018-03-27,17:00:00,0.39055,0.4952,0.6191,0.5593
2018-03-27,17:20:00,0.1588,0.22745,0.2419,0.24835
2018-03-27,17:40:00,0.0715,0.0971,0.10445,0.1093
2018-03-27,18:00:00,0.0087,0.02025,0.02175,0.01445
2018-03-27,18:20:00,0,0.00825,0.00925,0
2018-03-27,18:40:00,0,0,0,0
2018-03-27,19:00:00,0,0,0,0
2018-03-27,19:20:00,0,0,0,0
2018-03-27,19:40:00,0,0,0,0
2018-03-27,20:00:00,0,0,0,0
2018-03-27,20:20:00,0,0,0,0
2018-03-27,20:40:00,0,0,0,0
2018-03-27,21:00:00,0,0,0,0
2018-03-27,21:20:00,0,0,0,0
2018-03-27,21:40:00,0,0,0,0
2018-03-27,22:00:00,0,0,0,0
2018-03-27,22:20:00,0,0,0,0
2018-03-27,22:40:00,0,0,0,0
2018-03-27,23:00:00,0,0,0,0
2018-03-27,23:20:00,0,0,0,0
2018-03-27,23:40:00,0,0,0,0
