﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-12-24,00:00:00,0.0166,0,0,0
2017-12-24,00:20:00,0.0166,0,0,0
2017-12-24,00:40:00,0.0166,0,0,0
2017-12-24,01:00:00,0.0166,0,0,0
2017-12-24,01:20:00,0.0166,0,0,0
2017-12-24,01:40:00,0.0166,0,0,0
2017-12-24,02:00:00,0.0166,0,0,0
2017-12-24,02:20:00,0.0166,0,0,0
2017-12-24,02:40:00,0.0166,0,0,0
2017-12-24,03:00:00,0.0166,0,0,0
2017-12-24,03:20:00,0.0166,0,0,0
2017-12-24,03:40:00,0.0166,0,0,0
2017-12-24,04:00:00,0.0166,0,0,0
2017-12-24,04:20:00,0.0166,0,0,0
2017-12-24,04:40:00,0.0166,0,0,0
2017-12-24,05:00:00,0.0166,0,0,0
2017-12-24,05:20:00,0.0166,0,0,0
2017-12-24,05:40:00,0.0166,0,0,0
2017-12-24,06:00:00,0.0166,0,0,0
2017-12-24,06:20:00,0.0166,0,0,0
2017-12-24,06:40:00,0.0166,0,0,0
2017-12-24,07:00:00,0.0522,0.0205,0,0.03365
2017-12-24,07:20:00,0.13005,0.09395,0.00695,0.10375
2017-12-24,07:40:00,0.27735,0.1873,0.0844,0.24775
2017-12-24,08:00:00,0.43065,0.2826,0.17905,0.392
2017-12-24,08:20:00,0.7931,0.50535,0.4009,0.75115
2017-12-24,08:40:00,1.2201,0.77135,0.7577,1.33195
2017-12-24,09:00:00,1.60305,0.9752,0.9463,1.64545
2017-12-24,09:20:00,2.01315,1.29035,1.26565,2.16245
2017-12-24,09:40:00,2.2324,1.5273,1.4534,2.47865
2017-12-24,10:00:00,2.42245,1.62145,1.5542,2.6438
2017-12-24,10:20:00,2.77495,1.79425,1.72895,2.92725
2017-12-24,10:40:00,2.936,1.90045,1.8388,3.1063
2017-12-24,11:00:00,3.0684,1.922,1.863,3.1446
2017-12-24,11:20:00,3.1379,1.93905,1.87535,3.08665
2017-12-24,11:40:00,3.29905,2.00135,1.93835,3.27775
2017-12-24,12:00:00,3.2499,1.9706,1.90685,3.22775
2017-12-24,12:20:00,3.2083,1.94415,1.8779,3.18115
2017-12-24,12:40:00,3.17115,1.92015,1.8591,3.1488
2017-12-24,13:00:00,3.0878,1.86805,1.80405,3.0616
2017-12-24,13:20:00,2.9392,1.7782,1.7151,2.91635
2017-12-24,13:40:00,2.76165,1.67135,1.60645,2.74005
2017-12-24,14:00:00,2.5353,1.53545,1.467,2.5151
2017-12-24,14:20:00,2.25815,1.3682,1.29395,2.2358
2017-12-24,14:40:00,1.9493,1.185,1.10465,1.9288
2017-12-24,15:00:00,1.62035,0.99055,0.89925,1.60125
2017-12-24,15:20:00,1.2638,0.7755,0.67915,1.24885
2017-12-24,15:40:00,0.92055,0.5689,0.4649,0.9055
2017-12-24,16:00:00,0.6223,0.38795,0.28365,0.61105
2017-12-24,16:20:00,0.337,0.2126,0.10965,0.32915
2017-12-24,16:40:00,0.13295,0.08855,0.0045,0.117
2017-12-24,17:00:00,0.02605,0.0204,0.0001,0.01175
2017-12-24,17:20:00,0.0166,0.00145,0,0
2017-12-24,17:40:00,0.0166,0.0004,0,0
2017-12-24,18:00:00,0.0166,0,0,0
2017-12-24,18:20:00,0.0166,0,0,0
2017-12-24,18:40:00,0.0166,0,0,0
2017-12-24,19:00:00,0.0166,0,0,0
2017-12-24,19:20:00,0.0166,0,0,0
2017-12-24,19:40:00,0.0166,0,0,0
2017-12-24,20:00:00,0.0166,0,0,0
2017-12-24,20:20:00,0.0166,0,0,0
2017-12-24,20:40:00,0.0045,0,0,0
2017-12-24,21:00:00,0,0,0,0
2017-12-24,21:20:00,0,0,0,0
2017-12-24,21:40:00,0,0,0,0
2017-12-24,22:00:00,0,0,0,0
2017-12-24,22:20:00,0,0,0,0
2017-12-24,22:40:00,0,0,0,0
2017-12-24,23:00:00,0,0,0,0
2017-12-24,23:20:00,0,0,0,0
2017-12-24,23:40:00,0,0,0,0
