﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000287震興一期1-PV-3000N-V 1211727000287,1211727000292震興一期2-PV-3000N-V 1211727000292,11O1730000878震興一期3-PV-5000W-HV 11O1730000878,11O1730000868震興一期4-PV-5000W-HV 11O1730000868,1211727000288震興二期1-PV-3000N-V 1211727000288,11O1730000881震興二期2-PV-5000W-HV 11O1730000881,11O1730000879震興二期3-PV-5000W-HV 11O1730000879
2018-01-23,00:00:00,0,0,0,0,0,0,0
2018-01-23,00:20:00,0,0,0,0,0,0,0
2018-01-23,00:40:00,0,0,0,0,0,0,0
2018-01-23,01:00:00,0,0,0,0,0,0,0
2018-01-23,01:20:00,0,0,0,0,0,0,0
2018-01-23,01:40:00,0,0,0,0,0,0,0
2018-01-23,02:00:00,0,0,0,0,0,0,0
2018-01-23,02:20:00,0,0,0,0,0,0,0
2018-01-23,02:40:00,0,0,0,0,0,0,0
2018-01-23,03:00:00,0,0,0,0,0,0,0
2018-01-23,03:20:00,0,0,0,0,0,0,0
2018-01-23,03:40:00,0,0,0,0,0,0,0
2018-01-23,04:00:00,0,0,0,0,0,0,0
2018-01-23,04:20:00,0,0,0,0,0,0,0
2018-01-23,04:40:00,0,0,0,0,0,0,0
2018-01-23,05:00:00,0,0,0,0,0,0,0
2018-01-23,05:20:00,0,0,0,0,0,0,0
2018-01-23,05:40:00,0,0,0,0,0,0,0
2018-01-23,06:00:00,0,0,0,0,0,0,0
2018-01-23,06:20:00,0,0,0,0,0,0,0
2018-01-23,06:40:00,0.00015,0.0155,0.02625,0,0.02265,0.01725,0
2018-01-23,07:00:00,0.0442,0.104,0.16995,0.20215,0.1015,0.1755,0.2092
2018-01-23,07:20:00,0.16435,0.26445,0.35405,0.46245,0.19565,0.3898,0.48305
2018-01-23,07:40:00,0.28945,0.39655,0.54025,0.7321,0.29285,0.59685,0.74855
2018-01-23,08:00:00,0.375,0.55285,0.6489,1.0106,0.33895,0.71955,1.02665
2018-01-23,08:20:00,0.4994,0.7394,0.81845,1.35485,0.4208,0.89495,1.3692
2018-01-23,08:40:00,0.86605,0.91725,1.1383,1.68,0.58495,1.4953,1.6958
2018-01-23,09:00:00,1.20985,1.2032,1.69485,2.2006,0.7383,2.0292,2.18425
2018-01-23,09:20:00,1.4766,1.42475,2.5234,2.58815,1.19285,2.52205,2.607
2018-01-23,09:40:00,1.5767,1.49995,2.69975,2.7252,1.4883,2.6989,2.75715
2018-01-23,10:00:00,1.75505,1.65275,3.01815,3.0193,1.6699,2.98965,3.03305
2018-01-23,10:20:00,1.88325,1.7607,3.22945,3.2187,1.7957,3.1988,3.22935
2018-01-23,10:40:00,1.9029,1.7817,3.27095,3.2669,1.8,3.21495,3.261
2018-01-23,11:00:00,1.8911,1.76235,3.25275,3.232,1.793,3.186,3.24295
2018-01-23,11:20:00,1.82325,1.71205,3.1579,3.13925,1.74105,3.09225,3.1552
2018-01-23,11:40:00,2.0322,1.913,3.52725,3.526,1.92665,3.44295,3.50475
2018-01-23,12:00:00,1.77615,1.6732,3.0921,3.08495,1.7023,3.0226,3.0833
2018-01-23,12:20:00,1.79725,1.6999,3.1373,3.135,1.73985,3.11185,3.1313
2018-01-23,12:40:00,1.37085,1.3059,2.4256,2.407,1.29575,2.2966,2.4023
2018-01-23,13:00:00,1.66375,1.5681,2.89575,2.88935,1.5696,2.81015,2.87095
2018-01-23,13:20:00,1.36675,1.29475,2.3958,2.38785,1.2883,2.2952,2.39555
2018-01-23,13:40:00,1.8651,1.7437,3.2169,3.20135,1.74065,3.1256,3.1847
2018-01-23,14:00:00,1.7779,1.6716,3.0797,3.06775,1.6486,2.96315,3.04445
2018-01-23,14:20:00,1.68855,1.59015,2.93085,2.9192,1.5798,2.81795,2.89225
2018-01-23,14:40:00,1.51985,1.4344,2.65725,2.6389,1.4238,2.53685,2.6099
2018-01-23,15:00:00,1.24925,1.19025,2.2153,2.19985,1.1628,2.0677,2.1726
2018-01-23,15:20:00,1.0357,0.9955,1.85805,1.8442,0.9637,1.71235,1.82405
2018-01-23,15:40:00,0.81545,0.79305,1.4828,1.4704,0.7628,1.3426,1.4724
2018-01-23,16:00:00,0.3369,0.35955,0.66625,0.67595,0.35,0.61275,0.68555
2018-01-23,16:20:00,0.23825,0.26885,0.50055,0.51005,0.275,0.47885,0.52035
2018-01-23,16:40:00,0.12065,0.16765,0.3121,0.32485,0.16875,0.2804,0.32855
