﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11Z1713000275紀志星1-PV-5000W-V 11Z1713000275,1211724000256紀志星2-PV-3000N-V 1211724000256
2018-03-14,00:00:00,0,0
2018-03-14,00:20:00,0,0
2018-03-14,00:40:00,0,0
2018-03-14,01:00:00,0,0
2018-03-14,01:20:00,0,0
2018-03-14,01:40:00,0,0
2018-03-14,02:00:00,0,0
2018-03-14,02:20:00,0,0
2018-03-14,02:40:00,0,0
2018-03-14,03:00:00,0,0
2018-03-14,03:20:00,0,0
2018-03-14,03:40:00,0,0
2018-03-14,04:00:00,0,0
2018-03-14,04:20:00,0,0
2018-03-14,04:40:00,0,0
2018-03-14,05:00:00,0,0
2018-03-14,05:20:00,0,0
2018-03-14,05:40:00,0,0
2018-03-14,06:00:00,0,0
2018-03-14,06:20:00,0.031,0.0101
2018-03-14,06:40:00,0.11695,0.0521
2018-03-14,07:00:00,0.24255,0.11465
2018-03-14,07:20:00,0.56465,0.27695
2018-03-14,07:40:00,0.68115,0.33075
2018-03-14,08:00:00,0.718,0.35135
2018-03-14,08:20:00,1.08435,0.5444
2018-03-14,08:40:00,1.98335,1.00345
2018-03-14,09:00:00,2.18235,1.10725
2018-03-14,09:20:00,2.654,1.3588
2018-03-14,09:40:00,2.83175,1.44135
2018-03-14,10:00:00,2.62325,1.3359
2018-03-14,10:20:00,2.7845,1.40155
2018-03-14,10:40:00,2.9462,1.47605
2018-03-14,11:00:00,3.25585,1.63395
2018-03-14,11:20:00,2.74805,1.37745
2018-03-14,11:40:00,2.55935,1.27945
2018-03-14,12:00:00,2.4909,1.24785
2018-03-14,12:20:00,1.9885,0.9896
2018-03-14,12:40:00,1.9756,0.98255
2018-03-14,13:00:00,1.428,0.70745
2018-03-14,13:20:00,1.45215,0.71995
2018-03-14,13:40:00,1.76115,0.87445
2018-03-14,14:00:00,1.07325,0.5295
2018-03-14,14:20:00,0.81255,0.39915
2018-03-14,14:40:00,0.62635,0.30595
2018-03-14,15:00:00,0.71965,0.3527
2018-03-14,15:20:00,0.68335,0.33475
2018-03-14,15:40:00,0.72155,0.35135
2018-03-14,16:00:00,0.94615,0.4666
2018-03-14,16:20:00,0.58495,0.28595
2018-03-14,16:40:00,0.5104,0.2491
2018-03-14,17:00:00,0.13175,0.0603
2018-03-14,17:20:00,0.10335,0.04315
2018-03-14,17:40:00,0.01345,0.00235
2018-03-14,18:00:00,0,0
2018-03-14,18:20:00,0,0
2018-03-14,18:40:00,0,0
2018-03-14,19:00:00,0,0
2018-03-14,19:20:00,0,0
2018-03-14,19:40:00,0,0
2018-03-14,20:00:00,0,0
2018-03-14,20:20:00,0,0
2018-03-14,20:40:00,0,0
2018-03-14,21:00:00,0,0
2018-03-14,21:20:00,0,0
2018-03-14,21:40:00,0,0
2018-03-14,22:00:00,0,0
2018-03-14,22:20:00,0,0
2018-03-14,22:40:00,0,0
2018-03-14,23:00:00,0,0
2018-03-14,23:20:00,0,0
2018-03-14,23:40:00,0,0
