﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2018-03-27,00:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,00:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,00:40:00,0,0,0,0,0,0,0,0,0
2018-03-27,01:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,01:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,01:40:00,0,0,0,0,0,0,0,0,0
2018-03-27,02:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,02:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,02:40:00,0,0,0,0,0,0,0,0,0
2018-03-27,03:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,03:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,03:40:00,0,0,0,0,0,0,0,0,0
2018-03-27,04:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,04:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,04:40:00,0,0,0,0,0,0,0,0,0
2018-03-27,05:00:00,0,0,0,0,0,0,0,0,0
2018-03-27,05:20:00,0,0,0,0,0,0,0,0,0
2018-03-27,05:40:00,0,0,0,5.0E-5,0,0,0,0,0
2018-03-27,06:00:00,0.0035,0.00945,0.0249,0.0192,0.1042,0.0365,0.0335,0.0324,0.0229
2018-03-27,06:20:00,0.12665,0.13465,0.21945,0.1849,0.40605,0.32395,0.28225,0.2898,0.28885
2018-03-27,06:40:00,0.2156,0.21135,0.2949,0.27925,0.54965,0.4858,0.42225,0.4524,0.43785
2018-03-27,07:00:00,0.3733,0.36335,0.6173,0.5298,0.9454,0.8967,0.7947,0.79335,0.7379
2018-03-27,07:20:00,0.51245,0.48465,0.92925,0.83385,1.33215,1.2541,1.1514,1.1668,1.0853
2018-03-27,07:40:00,0.7208,0.6749,1.20395,1.0626,1.7574,1.7325,1.52755,1.5383,1.42215
2018-03-27,08:00:00,1.04545,0.95825,1.34875,1.3358,2.25515,2.2937,2.0131,2.07945,1.9321
2018-03-27,08:20:00,0.69175,0.6424,0.7811,0.7587,1.386,1.401,1.23405,1.2492,1.15815
2018-03-27,08:40:00,0.69,0.6344,0.79145,0.7461,1.3982,1.37445,1.2111,1.23525,1.13585
2018-03-27,09:00:00,0.71585,0.66285,0.7712,0.7274,1.39485,1.3802,1.21705,1.2197,1.12135
2018-03-27,09:20:00,0.84775,0.7827,1.0017,0.8398,1.6452,1.6167,1.42055,1.41915,1.3315
2018-03-27,09:40:00,1.38995,1.27795,1.75845,1.55865,2.97065,2.9623,2.62195,2.5665,2.37865
2018-03-27,10:00:00,1.55485,1.41655,1.8069,1.7364,3.13545,3.25095,2.88105,2.91405,2.6801
2018-03-27,10:20:00,1.6588,1.51545,1.94985,1.7783,3.42735,3.47845,3.0818,3.04985,2.81495
2018-03-27,10:40:00,2.10265,1.91955,2.3029,2.15345,3.91685,4.02685,3.6839,3.53085,3.4869
2018-03-27,11:00:00,2.14155,1.93915,2.2416,2.11465,3.54605,3.8174,3.65415,3.31195,3.4791
2018-03-27,11:20:00,1.96295,1.79025,2.0181,1.8932,3.05295,3.02755,3.16295,3.00315,3.17775
2018-03-27,11:40:00,2.0818,1.9205,2.05785,1.97595,3.20765,3.25255,3.4727,3.183,3.3138
2018-03-27,12:00:00,2.0656,1.90095,2.0138,1.89895,3.63395,3.77175,3.39835,3.24785,3.17815
2018-03-27,12:20:00,2.1017,1.89605,2.05665,1.85885,3.46405,3.50465,3.35115,3.24565,3.21985
