﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10L1450000065PV-4000W-V 10L1450000065
2018-04-25,00:00:00,0
2018-04-25,00:20:00,0
2018-04-25,00:40:00,0
2018-04-25,01:00:00,0
2018-04-25,01:20:00,0
2018-04-25,01:40:00,0
2018-04-25,02:00:00,0
2018-04-25,02:20:00,0
2018-04-25,02:40:00,0
2018-04-25,03:00:00,0
2018-04-25,03:20:00,0
2018-04-25,03:40:00,0
2018-04-25,04:00:00,0
2018-04-25,04:20:00,0
2018-04-25,04:40:00,0
2018-04-25,05:00:00,0
2018-04-25,05:20:00,0
2018-04-25,05:40:00,0.0284
2018-04-25,06:00:00,0.08425
2018-04-25,06:20:00,0.20535
2018-04-25,06:40:00,0.2949
2018-04-25,07:00:00,0.27515
2018-04-25,07:20:00,0.64205
2018-04-25,07:40:00,1.27255
2018-04-25,08:00:00,1.53425
2018-04-25,08:20:00,1.79615
2018-04-25,08:40:00,2.0485
2018-04-25,09:00:00,2.30955
2018-04-25,09:20:00,2.40715
2018-04-25,09:40:00,1.5498
2018-04-25,10:00:00,1.07265
2018-04-25,10:20:00,1.7216
2018-04-25,10:40:00,1.539
2018-04-25,11:00:00,1.76885
2018-04-25,11:20:00,1.7442
2018-04-25,11:40:00,1.8846
2018-04-25,12:00:00,1.60885
2018-04-25,12:20:00,1.28475
2018-04-25,12:40:00,0.63
2018-04-25,13:00:00,0.6452
2018-04-25,13:20:00,1.06935
2018-04-25,13:40:00,0.9072
2018-04-25,14:00:00,0.5993
2018-04-25,14:20:00,0.56765
2018-04-25,14:40:00,0.9616
2018-04-25,15:00:00,0.6974
2018-04-25,15:20:00,0.26145
2018-04-25,15:40:00,0.3545
2018-04-25,16:00:00,1.19305
2018-04-25,16:20:00,0.5309
2018-04-25,16:40:00,0.3135
2018-04-25,17:00:00,0.1515
2018-04-25,17:20:00,0.0489
2018-04-25,17:40:00,0.0234
2018-04-25,18:00:00,0.0234
2018-04-25,18:20:00,0.00165
2018-04-25,18:40:00,0
2018-04-25,19:00:00,0
2018-04-25,19:20:00,0
2018-04-25,19:40:00,0
2018-04-25,20:00:00,0
2018-04-25,20:20:00,0
2018-04-25,20:40:00,0
2018-04-25,21:00:00,0
2018-04-25,21:20:00,0
2018-04-25,21:40:00,0
2018-04-25,22:00:00,0
2018-04-25,22:20:00,0
2018-04-25,22:40:00,0
2018-04-25,23:00:00,0
2018-04-25,23:20:00,0
2018-04-25,23:40:00,0
