﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2018-01-09,00:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,00:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,00:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,01:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,01:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,01:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,02:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,02:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,02:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,03:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,03:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,03:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,04:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,04:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,04:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,05:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,05:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,05:40:00,0,0,0,0,0,0,0,0,0
2018-01-09,06:00:00,0,0,0,0,0,0,0,0,0
2018-01-09,06:20:00,0,0,0,0,0,0,0,0,0
2018-01-09,06:40:00,0,0,0,0,0,0,0,0,0.0119
2018-01-09,07:00:00,0.0001,0.0002,0.0001,0.0009,0,0.0005,0.00135,0,0.0436
2018-01-09,07:20:00,0.008,0.0126,0.00765,0.02005,0.00715,0.0369,0.03285,0,0.082
2018-01-09,07:40:00,0.04065,0.045,0.03735,0.0518,0.17855,0.09265,0.08245,0,0.1253
2018-01-09,08:00:00,0.0764,0.07805,0.0723,0.085,0.2112,0.1371,0.1331,0,0.1727
2018-01-09,08:20:00,0.07645,0.078,0.07665,0.08735,0.2138,0.141,0.13615,0,0.1759
2018-01-09,08:40:00,0.1664,0.159,0.15975,0.16665,0.34295,0.28045,0.26855,0,0.29875
2018-01-09,09:00:00,0.1817,0.1743,0.17675,0.18075,0.3682,0.27845,0.29785,0,0.32235
2018-01-09,09:20:00,0.1832,0.17465,0.1747,0.18485,0.40325,0.3233,0.298,0,0.3351
2018-01-09,09:40:00,0.28165,0.26315,0.2778,0.26975,0.582,0.51265,0.4507,0,0.4599
