﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-02-21,00:00:00,0,0
2018-02-21,00:20:00,0,0
2018-02-21,00:40:00,0,0
2018-02-21,01:00:00,0,0
2018-02-21,01:20:00,0,0
2018-02-21,01:40:00,0,0
2018-02-21,02:00:00,0,0
2018-02-21,02:20:00,0,0
2018-02-21,02:40:00,0,0
2018-02-21,03:00:00,0,0
2018-02-21,03:20:00,0,0
2018-02-21,03:40:00,0,0
2018-02-21,04:00:00,0,0
2018-02-21,04:20:00,0,0
2018-02-21,04:40:00,0,0
2018-02-21,05:00:00,0,0
2018-02-21,05:20:00,0,0
2018-02-21,05:40:00,0,0
2018-02-21,06:00:00,0,0
2018-02-21,06:20:00,0,0
2018-02-21,06:40:00,0.03035,0.01855
2018-02-21,07:00:00,0.10125,0.0894
2018-02-21,07:20:00,0.12815,0.117
2018-02-21,07:40:00,0.33275,0.3236
2018-02-21,08:00:00,0.3881,0.37945
2018-02-21,08:20:00,0.4587,0.45095
2018-02-21,08:40:00,0.76995,0.7638
2018-02-21,09:00:00,1.57795,1.5736
2018-02-21,09:20:00,1.62345,1.62195
2018-02-21,09:40:00,2.0385,2.04115
2018-02-21,10:00:00,2.23965,2.24495
2018-02-21,10:20:00,2.34055,2.3584
2018-02-21,10:40:00,2.0762,2.0882
2018-02-21,11:00:00,1.1294,1.1289
2018-02-21,11:20:00,1.16235,1.16215
2018-02-21,11:40:00,1.2104,1.21035
2018-02-21,12:00:00,1.3678,1.3694
2018-02-21,12:20:00,1.2738,1.27475
2018-02-21,12:40:00,1.2957,1.29595
2018-02-21,13:00:00,1.473,1.47455
2018-02-21,13:20:00,1.923,1.92865
2018-02-21,13:40:00,2.13495,2.14215
2018-02-21,14:00:00,1.8297,1.8375
2018-02-21,14:20:00,2.01815,2.02835
2018-02-21,14:40:00,1.7958,1.81015
2018-02-21,15:00:00,1.6724,1.68115
2018-02-21,15:20:00,1.3291,1.3525
2018-02-21,15:40:00,0.98835,1.04925
2018-02-21,16:00:00,0.8116,0.9743
2018-02-21,16:20:00,0.4505,0.59205
2018-02-21,16:40:00,0.3463,0.3869
2018-02-21,17:00:00,0.2014,0.2137
2018-02-21,17:20:00,0.06945,0.05725
2018-02-21,17:40:00,0.0111,0.0047
2018-02-21,18:00:00,0.0001,5.0E-5
2018-02-21,18:20:00,0,0
2018-02-21,18:40:00,0,0
2018-02-21,19:00:00,0,0
2018-02-21,19:20:00,0,0
2018-02-21,19:40:00,0,0
2018-02-21,20:00:00,0,0
2018-02-21,20:20:00,0,0
2018-02-21,20:40:00,0,0
2018-02-21,21:00:00,0,0
2018-02-21,21:20:00,0,0
2018-02-21,21:40:00,0,0
2018-02-21,22:00:00,0,0
2018-02-21,22:20:00,0,0
2018-02-21,22:40:00,0,0
2018-02-21,23:00:00,0,0
2018-02-21,23:20:00,0,0
2018-02-21,23:40:00,0,0
