﻿﻿﻿﻿﻿﻿﻿inDate,inTime,60Y1448000430PV-10000T-U 60Y1448000430彰濱建泰,60Y1448000420PV-10000T-U 60Y1448000420彰濱建泰,60Y1448000360PV-10000T-U 60Y1448000360彰濱建泰
2018-02-20,00:00:00,0,0,0
2018-02-20,00:20:00,0,0,0
2018-02-20,00:40:00,0,0,0
2018-02-20,01:00:00,0,0,0
2018-02-20,01:20:00,0,0,0
2018-02-20,01:40:00,0,0,0
2018-02-20,02:00:00,0,0,0
2018-02-20,02:20:00,0,0,0
2018-02-20,02:40:00,0,0,0
2018-02-20,03:00:00,0,0,0
2018-02-20,03:20:00,0,0,0
2018-02-20,03:40:00,0,0,0
2018-02-20,04:00:00,0,0,0
2018-02-20,04:20:00,0,0,0
2018-02-20,04:40:00,0,0,0
2018-02-20,05:00:00,0,0,0
2018-02-20,05:20:00,0,0,0
2018-02-20,05:40:00,0,0,0
2018-02-20,06:00:00,0,0,0
2018-02-20,06:20:00,0,0,0
2018-02-20,06:40:00,0.1508,0.1481,0.201
2018-02-20,07:00:00,0.45775,0.4438,0.48725
2018-02-20,07:20:00,0.82565,0.81345,0.87485
2018-02-20,07:40:00,1.58635,1.5623,1.66705
2018-02-20,08:00:00,2.5119,2.47655,2.62265
2018-02-20,08:20:00,3.2925,3.25065,3.4216
2018-02-20,08:40:00,3.99195,3.93355,4.11995
2018-02-20,09:00:00,4.4587,4.39785,4.5857
2018-02-20,09:20:00,4.7745,4.72555,4.91805
2018-02-20,09:40:00,5.53915,5.50235,5.6281
2018-02-20,10:00:00,5.62655,5.6006,5.69995
2018-02-20,10:20:00,6.36475,6.29455,6.4631
2018-02-20,10:40:00,6.53775,6.52275,6.5992
2018-02-20,11:00:00,6.44755,6.4526,6.4862
2018-02-20,11:20:00,5.82355,5.7792,5.8684
2018-02-20,11:40:00,5.6889,5.6355,5.7766
2018-02-20,12:00:00,4.71355,4.6564,4.8318
2018-02-20,12:20:00,5.97275,5.5298,6.0139
2018-02-20,12:40:00,6.18055,6.1564,6.2313
2018-02-20,13:00:00,6.3673,6.34585,6.4167
2018-02-20,13:20:00,6.8864,6.8487,6.9324
2018-02-20,13:40:00,6.63685,6.60545,6.6889
2018-02-20,14:00:00,6.3786,6.3264,6.43545
2018-02-20,14:20:00,5.89345,5.86045,5.973
2018-02-20,14:40:00,5.28165,5.22785,5.39025
2018-02-20,15:00:00,3.48155,3.4355,3.80975
2018-02-20,15:20:00,2.8667,2.9513,3.25255
2018-02-20,15:40:00,2.2465,2.214,2.34705
2018-02-20,16:00:00,1.51485,1.68625,1.7871
2018-02-20,16:20:00,0.9866,0.97175,1.0364
2018-02-20,16:40:00,0.66065,0.6575,0.7101
2018-02-20,17:00:00,0.6,0.59415,0.6438
2018-02-20,17:20:00,0.29125,0.29135,0.30345
2018-02-20,17:40:00,0.00695,0.0348,0.06785
2018-02-20,18:00:00,0,0,0
2018-02-20,18:20:00,0,0,0
2018-02-20,18:40:00,0,0,0
2018-02-20,19:00:00,0,0,0
2018-02-20,19:20:00,0,0,0
2018-02-20,19:40:00,0,0,0
2018-02-20,20:00:00,0,0,0
2018-02-20,20:20:00,0,0,0
2018-02-20,20:40:00,0,0,0
2018-02-20,21:00:00,0,0,0
2018-02-20,21:20:00,0,0,0
2018-02-20,21:40:00,0,0,0
2018-02-20,22:00:00,0,0,0
2018-02-20,22:20:00,0,0,0
2018-02-20,22:40:00,0,0,0
2018-02-20,23:00:00,0,0,0
2018-02-20,23:20:00,0,0,0
2018-02-20,23:40:00,0,0,0
