﻿﻿﻿﻿﻿﻿﻿inDate,inTime,6151434000113PV-15000T-U 6151434000113 仁德懷恩,6151434000114PV-15000T-U 6151434000114 仁德懷恩
2017-10-10,00:00:00,0,0
2017-10-10,00:20:00,0,0
2017-10-10,00:40:00,0,0
2017-10-10,01:00:00,0,0
2017-10-10,01:20:00,0,0
2017-10-10,01:40:00,0,0
2017-10-10,02:00:00,0,0
2017-10-10,02:20:00,0,0
2017-10-10,02:40:00,0,0
2017-10-10,03:00:00,0,0
2017-10-10,03:20:00,0,0
2017-10-10,03:40:00,0,0
2017-10-10,04:00:00,0,0
2017-10-10,04:20:00,0,0
2017-10-10,04:40:00,0,0
2017-10-10,05:00:00,0,0
2017-10-10,05:20:00,0,0
2017-10-10,05:40:00,0,0
2017-10-10,06:00:00,0.0567,0.0488
2017-10-10,06:20:00,0.494,0.46025
2017-10-10,06:40:00,1.1944,1.0919
2017-10-10,07:00:00,2.38375,1.9865
2017-10-10,07:20:00,3.49945,3.2994
2017-10-10,07:40:00,4.53895,4.4729
2017-10-10,08:00:00,5.54175,5.45855
2017-10-10,08:20:00,6.42145,6.3154
2017-10-10,08:40:00,7.2736,7.14945
2017-10-10,09:00:00,8.0248,7.8968
2017-10-10,09:20:00,8.6301,8.482
2017-10-10,09:40:00,9.06755,8.9507
2017-10-10,10:00:00,9.75925,9.631
2017-10-10,10:20:00,9.97475,9.8285
2017-10-10,10:40:00,10.49485,10.33415
2017-10-10,11:00:00,10.59135,10.45045
2017-10-10,11:20:00,10.75785,10.6142
2017-10-10,11:40:00,11.39045,11.25395
2017-10-10,12:00:00,9.98765,9.8694
2017-10-10,12:20:00,9.65945,9.5164
2017-10-10,12:40:00,9.33445,9.2483
2017-10-10,13:00:00,9.97715,9.85005
2017-10-10,13:20:00,9.58325,9.48075
2017-10-10,13:40:00,9.432,9.37895
2017-10-10,14:00:00,5.72605,5.67315
2017-10-10,14:20:00,7.75715,7.72485
2017-10-10,14:40:00,6.83395,6.80995
2017-10-10,15:00:00,5.8949,5.86815
2017-10-10,15:20:00,4.90525,4.6987
2017-10-10,15:40:00,3.7017,3.37055
2017-10-10,16:00:00,1.9947,2.1817
2017-10-10,16:20:00,0.7972,0.8984
2017-10-10,16:40:00,0.344,0.43325
2017-10-10,17:00:00,0.16725,0.19975
2017-10-10,17:20:00,0.01155,0.01445
2017-10-10,17:40:00,0,0
2017-10-10,18:00:00,0,0
2017-10-10,18:20:00,0,0
2017-10-10,18:40:00,0,0
2017-10-10,19:00:00,0,0
2017-10-10,19:20:00,0,0
2017-10-10,19:40:00,0,0
2017-10-10,20:00:00,0,0
2017-10-10,20:20:00,0,0
2017-10-10,20:40:00,0,0
2017-10-10,21:00:00,0,0
2017-10-10,21:20:00,0,0
2017-10-10,21:40:00,0,0
2017-10-10,22:00:00,0,0
2017-10-10,22:20:00,0,0
2017-10-10,22:40:00,0,0
2017-10-10,23:00:00,0,0
2017-10-10,23:20:00,0,0
2017-10-10,23:40:00,0,0
