﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151453000334PV-5000W-V 1151453000334 許明和-01,1151453000338PV-5000W-V 1151453000338 許明和-02,1151453000339PV-5000W-V 1151453000339 許明和-03,1151453000333PV-5000W-V 1151453000333 許明和-04,10L1448000044PV-4000W-V 10L1448000044 許明和-05,10L1448000045PV-4000W-V 10L1448000045 許明和-06
2018-02-23,00:00:00,0,0,0,0,0,0
2018-02-23,00:20:00,0,0,0,0,0,0
2018-02-23,00:40:00,0,0,0,0,0,0
2018-02-23,01:00:00,0,0,0,0,0,0
2018-02-23,01:20:00,0,0,0,0,0,0
2018-02-23,01:40:00,0,0,0,0,0,0
2018-02-23,02:00:00,0,0,0,0,0,0
2018-02-23,02:20:00,0,0,0,0,0,0
2018-02-23,02:40:00,0,0,0,0,0,0
2018-02-23,03:00:00,0,0,0,0,0,0
2018-02-23,03:20:00,0,0,0,0,0,0
2018-02-23,03:40:00,0,0,0,0,0,0
2018-02-23,04:00:00,0,0,0,0,0,0
2018-02-23,04:20:00,0,0,0,0,0,0
2018-02-23,04:40:00,0,0,0,0,0,0
2018-02-23,05:00:00,0,0,0,0,0,0
2018-02-23,05:20:00,0,0,0,0,0,0
2018-02-23,05:40:00,0,0,0,0,0,0
2018-02-23,06:00:00,0,0,0,0,0,0
2018-02-23,06:20:00,0.0017,0.00205,5.0E-5,0.00055,0,0
2018-02-23,06:40:00,0.0804,0.08495,0.0531,0.06805,0.0619,0.05745
2018-02-23,07:00:00,0.2893,0.293,0.2344,0.2497,0.2067,0.19915
2018-02-23,07:20:00,0.53945,0.53805,0.5045,0.52845,0.4354,0.42505
2018-02-23,07:40:00,0.558,0.5604,0.5256,0.54555,0.4468,0.4368
2018-02-23,08:00:00,0.84135,0.84105,0.75775,0.7767,0.63745,0.623
2018-02-23,08:20:00,1.5708,1.56005,1.47535,1.49005,1.2405,1.1929
2018-02-23,08:40:00,1.89135,1.8566,1.66815,1.6668,1.4387,1.38145
2018-02-23,09:00:00,2.6122,2.5573,2.4713,2.4116,2.1103,2.0217
2018-02-23,09:20:00,2.6289,2.5614,2.53895,2.47985,2.1506,2.0565
2018-02-23,09:40:00,2.958,2.8929,2.7645,2.71695,2.33015,2.23605
2018-02-23,10:00:00,3.0089,2.955,2.8931,2.85875,2.43785,2.3426
2018-02-23,10:20:00,2.13845,2.1049,2.20485,2.14265,1.8573,1.78535
2018-02-23,10:40:00,2.7002,2.66435,2.48665,2.3598,2.0788,1.9695
2018-02-23,11:00:00,3.2483,3.204,3.11625,2.9128,2.61885,2.51975
2018-02-23,11:20:00,3.0938,3.05605,3.2235,3.10205,2.7021,2.6084
2018-02-23,11:40:00,3.00505,2.97355,2.6859,2.7059,2.2591,2.1881
2018-02-23,12:00:00,3.5138,3.46715,3.42965,3.43055,2.86185,2.7704
2018-02-23,12:20:00,3.4078,3.3941,3.3961,3.3912,2.823,2.74055
2018-02-23,12:40:00,3.04535,3.03745,2.9837,2.9824,2.46415,2.3974
2018-02-23,13:00:00,3.3505,3.3439,3.28135,3.28485,2.72295,2.64615
2018-02-23,13:20:00,2.64195,2.61155,2.74005,2.7416,2.2718,2.2023
2018-02-23,13:40:00,2.0002,1.97025,1.8996,1.8969,1.57285,1.52165
2018-02-23,14:00:00,1.91545,1.88895,1.9326,1.945,1.60975,1.52475
2018-02-23,14:20:00,1.70385,1.68905,1.5815,1.59875,1.3113,1.27755
2018-02-23,14:40:00,2.26965,2.2338,2.21025,2.22175,1.85015,1.78455
2018-02-23,15:00:00,2.0029,1.96875,1.92445,1.95075,1.62945,1.56985
2018-02-23,15:20:00,1.71095,1.68215,1.74565,1.7958,1.4839,1.43955
2018-02-23,15:40:00,0.9539,0.94745,0.9676,0.9904,0.81645,0.7929
2018-02-23,16:00:00,0.94905,0.93345,0.8591,0.8815,0.73075,0.7079
2018-02-23,16:20:00,0.78825,0.76875,0.76665,0.82355,0.6857,0.6645
2018-02-23,16:40:00,0.61755,0.61245,0.61695,0.6559,0.5376,0.52135
2018-02-23,17:00:00,0.41575,0.41375,0.42765,0.4544,0.36885,0.35845
2018-02-23,17:20:00,0.13185,0.1348,0.14545,0.16605,0.13615,0.131
2018-02-23,17:40:00,0.01485,0.01745,0.00885,0.02255,0.02805,0.0238
2018-02-23,18:00:00,0.00915,0.01125,0.0035,0.0186,0.00795,0.0045
2018-02-23,18:20:00,0,0,0.00025,0.00165,0,0
2018-02-23,18:40:00,0,0,0,0,0,0
2018-02-23,19:00:00,0,0,0,0,0,0
2018-02-23,19:20:00,0,0,0,0,0,0
2018-02-23,19:40:00,0,0,0,0,0,0
2018-02-23,20:00:00,0,0,0,0,0,0
2018-02-23,20:20:00,0,0,0,0,0,0
2018-02-23,20:40:00,0,0,0,0,0,0
2018-02-23,21:00:00,0,0,0,0,0,0
2018-02-23,21:20:00,0,0,0,0,0,0
2018-02-23,21:40:00,0,0,0,0,0,0
2018-02-23,22:00:00,0,0,0,0,0,0
2018-02-23,22:20:00,0,0,0,0,0,0
2018-02-23,22:40:00,0,0,0,0,0,0
2018-02-23,23:00:00,0,0,0,0,0,0
2018-02-23,23:20:00,0,0,0,0,0,0
2018-02-23,23:40:00,0,0,0,0,0,0
