﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151449000312PV-5000W-V 1151449000312斗南慈愛,1151449000311PV-5000W-V 1151449000311斗南慈愛,1151449000306PV-5000W-V 1151449000306斗南慈愛,1151449000305PV-5000W-V 1151449000305斗南慈愛,1151449000304PV-5000W-V 1151449000304斗南慈愛,10D1450000467PV-5000W-V 10D1450000467斗南慈愛,11D1514000063PV-3000N-V 11D1514000063斗南慈愛,11D1514000067PV-3000N-V 11D1514000067斗南慈愛,11D1514000070PV-3000N-V 11D1514000070斗南慈愛,11D1514000061PV-3000N-V 11D1514000061 斗南慈愛,11D1514000076PV-3000N-V 11D1514000076斗南慈愛,11D1514000083PV-3000N-V 11D1514000083斗南慈愛,11D1514000086PV-3000N-V 11D1514000086斗南慈愛
2017-10-15,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,06:20:00,0.00895,0.0069,0.0084,0.00485,0.0079,0,0,0,0,0,0,0,0
2017-10-15,06:40:00,0.014,0.0108,0.0132,0.0077,0.0123,0,0.0002,0,0.00025,0.00595,0.00015,0.00125,0.0002
2017-10-15,07:00:00,0.025,0.02415,0.01575,0.01965,0.02515,0.00395,0.00665,0.00195,0.0076,0.02205,0.00815,0.01195,0.00605
2017-10-15,07:20:00,0.0266,0.03775,0.0249,0.0334,0.0387,0.01685,0.01335,0.01945,0.0142,0.02875,0.014,0.0186,0.013
2017-10-15,07:40:00,0.0319,0.0422,0.02725,0.03505,0.0368,0.02085,0.01605,0.02205,0.0173,0.0312,0.0173,0.02045,0.01555
2017-10-15,08:00:00,0.0607,0.0669,0.04975,0.05805,0.06075,0.0425,0.0363,0.04185,0.03615,0.0525,0.03595,0.041,0.03295
2017-10-15,08:20:00,0.18425,0.1804,0.1715,0.1786,0.18395,0.15905,0.1169,0.12095,0.1157,0.12965,0.1161,0.11945,0.11355
2017-10-15,08:40:00,0.2039,0.20605,0.197,0.20465,0.2092,0.18255,0.13085,0.1357,0.1303,0.14305,0.12985,0.13315,0.12805
2017-10-15,09:00:00,0.1014,0.09835,0.08825,0.0959,0.1016,0.0778,0.06455,0.0691,0.06355,0.0783,0.06305,0.0677,0.06115
2017-10-15,09:20:00,0.18385,0.18,0.17075,0.1779,0.18315,0.15825,0.1161,0.12025,0.1149,0.12935,0.11415,0.1184,0.11265
2017-10-15,09:40:00,0.45025,0.4469,0.43635,0.4442,0.44865,0.41515,0.28105,0.28305,0.2799,0.29145,0.28,0.28045,0.277
2017-10-15,10:00:00,0.6611,0.6675,0.65595,0.6647,0.6688,0.62915,0.41765,0.418,0.4172,0.42765,0.4168,0.41505,0.4131
2017-10-15,10:20:00,0.61885,0.61575,0.6016,0.61285,0.61685,0.5786,0.3845,0.38525,0.38315,0.39505,0.3843,0.38115,0.38065
2017-10-15,10:40:00,0.5406,0.53805,0.52125,0.53465,0.53965,0.50355,0.3363,0.33815,0.31875,0.3472,0.3374,0.3349,0.3321
2017-10-15,11:00:00,0.45125,0.4471,0.43515,0.44425,0.44915,0.41435,0.28045,0.28335,0.28105,0.29205,0.28085,0.27965,0.2767
2017-10-15,11:20:00,0.4245,0.42265,0.4102,0.4189,0.42425,0.3891,0.26315,0.2656,0.2624,0.27525,0.26345,0.26255,0.2587
2017-10-15,11:40:00,0.30495,0.30295,0.29155,0.30055,0.305,0.27505,0.18905,0.19255,0.18825,0.20065,0.1889,0.18915,0.18485
2017-10-15,12:00:00,0.4013,0.3996,0.3879,0.3972,0.40195,0.3687,0.24945,0.2515,0.24835,0.26115,0.2499,0.24935,0.2451
2017-10-15,12:20:00,0.3748,0.37645,0.36695,0.3746,0.3796,0.34765,0.23655,0.23965,0.2361,0.24935,0.2371,0.2376,0.2326
2017-10-15,12:40:00,0.3711,0.3705,0.3592,0.36875,0.3731,0.34225,0.23275,0.2359,0.2324,0.2452,0.2332,0.2335,0.2292
2017-10-15,13:00:00,0.5478,0.5442,0.53215,0.54115,0.54635,0.51095,0.3423,0.3434,0.34155,0.35385,0.3424,0.34135,0.33775
2017-10-15,13:20:00,0.57365,0.57135,0.5576,0.56755,0.57285,0.5313,0.3547,0.35565,0.35565,0.36665,0.3556,0.3533,0.35075
2017-10-15,13:40:00,0.48335,0.4816,0.46855,0.47815,0.4828,0.4467,0.2982,0.3011,0.2991,0.3096,0.30035,0.298,0.29525
2017-10-15,14:00:00,0.3589,0.3573,0.3458,0.35515,0.3599,0.32795,0.223,0.22595,0.22295,0.23535,0.22345,0.2237,0.2183
2017-10-15,14:20:00,0.31535,0.31355,0.30185,0.3107,0.31545,0.28545,0.1957,0.19935,0.19555,0.2087,0.19595,0.196,0.1915
2017-10-15,14:40:00,0.2303,0.22855,0.2182,0.226,0.23145,0.2031,0.1421,0.146,0.1421,0.15485,0.1426,0.142,0.13885
2017-10-15,15:00:00,0.2299,0.22685,0.21595,0.22425,0.22975,0.202,0.14155,0.14715,0.14175,0.156,0.14295,0.1444,0.13905
2017-10-15,15:20:00,0.1664,0.16335,0.15225,0.16075,0.16605,0.13965,0.1038,0.1081,0.10305,0.1174,0.10395,0.10595,0.1003
2017-10-15,15:40:00,0.10715,0.10365,0.0925,0.1009,0.1066,0.0824,0.0668,0.0723,0.0668,0.08015,0.0673,0.07045,0.06425
2017-10-15,16:00:00,0.09865,0.0956,0.0837,0.0931,0.0987,0.0736,0.0614,0.06695,0.0605,0.07595,0.06245,0.06515,0.05855
2017-10-15,16:20:00,0.0755,0.0751,0.0608,0.0693,0.0754,0.05145,0.047,0.0526,0.0469,0.06175,0.0475,0.05085,0.0429
2017-10-15,16:40:00,0.0377,0.04775,0.0264,0.0387,0.03535,0.02265,0.0193,0.0261,0.02005,0.0348,0.02095,0.02485,0.01835
2017-10-15,17:00:00,0.0161,0.016,0.0136,0.01205,0.0173,0.0007,0.003,0.00645,0.0032,0.01475,0.00355,0.00575,0.0022
2017-10-15,17:20:00,0.014,0.0108,0.0132,0.0077,0.0123,0,0,5.0E-5,0,0.00295,0,5.0E-5,0
2017-10-15,17:40:00,0.0046,0.003,0.00345,0.0017,0.0031,0,0,0,0,0.0009,0,0,0
2017-10-15,18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
