﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1525000225沙田路-01_無Cap 關AFD,11C1525000202沙田路-02_加Cap 開AFD,11C1520000140沙田路-03_加Cap 開AFD,11C1520000179沙田路-04_加Cap 關AFD,11C1525000201沙田路-05_加Cap 關AFD,11C1520000174沙田路-06_無Cap 關AFD,11D1507000056PV-3000N-V 11D1507000056 沙田路-07,11D1507000013PV-3000N-V 11D1507000013 沙田路-08,11D1507000050PV-3000N-V 11D1507000050 沙田路-09,11D1507000059PV-3000N-V 11D1507000059 沙田路-10,11D1507000060PV-3000N-V 11D1507000060 沙田路-11,11D1507000004PV-3000N-V 11D1507000004 沙田路-12
2018-03-23,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,06:00:00,0.01945,0.02565,0.02585,0.0195,0.0213,0.0252,0,0,0,0,0,0
2018-03-23,06:20:00,0.1575,0.1638,0.1608,0.1644,0.1632,0.17465,0,0,0,0,0,0
2018-03-23,06:40:00,0.3954,0.4029,0.39365,0.4036,0.40135,0.4146,0,0,0,0,0,0
2018-03-23,07:00:00,0.73695,0.75025,0.7314,0.74785,0.74625,0.76885,0,0,0,0,0,0
2018-03-23,07:20:00,1.1341,1.1547,1.1248,1.1485,1.1502,1.1862,0,0,0,0,0,0
2018-03-23,07:40:00,1.5402,1.56165,1.5286,1.55115,1.55295,1.6107,0,0,0,0,0,0
2018-03-23,08:00:00,1.9401,1.9524,1.92895,1.89105,1.89125,2.0269,0,0,0,0,0,0
2018-03-23,08:20:00,2.32295,2.3267,2.3072,2.31955,2.3192,2.42125,0,0,0,0,0,0
2018-03-23,08:40:00,2.66745,2.66035,2.64555,2.65475,2.65165,2.77025,0,0,0,0,0,0
2018-03-23,09:00:00,3.08445,3.06805,3.0441,3.0533,3.05015,3.18315,0,0,0,0,0,0
2018-03-23,09:20:00,3.41295,3.3965,3.36815,3.3744,3.37485,3.52275,0,0,0,0,0,0
2018-03-23,09:40:00,3.68125,3.65935,3.62475,3.6304,3.6317,3.79555,0,0,0,0,0,0
2018-03-23,10:00:00,3.9202,3.9017,3.86005,3.86355,3.8693,4.05085,0,0,0,0,0,0
2018-03-23,10:20:00,4.114,4.09855,4.04295,4.0503,4.05275,4.2479,0,0,0,0,0,0
2018-03-23,10:40:00,4.2957,4.2754,4.2244,4.2282,4.23295,4.43575,0,0,0,0,0,0
2018-03-23,11:00:00,4.4232,4.3909,4.35515,4.34785,4.3529,4.5698,0,0,0,0,0,0
2018-03-23,11:20:00,4.5152,4.48745,4.43595,4.4333,4.4367,4.66015,0,0,0,0,0,0
2018-03-23,11:40:00,4.62135,4.577,4.54785,4.5378,4.5428,4.77,0,0,0,0,0,0
2018-03-23,12:00:00,4.674,4.63855,4.61305,4.5949,4.59825,4.8296,0,0,0,0,0,0
2018-03-23,12:20:00,4.67135,4.61855,4.6096,4.5881,4.5908,4.8164,0,0,0,0,0,0
2018-03-23,12:40:00,4.5946,4.539,4.5272,4.50145,4.50145,4.73355,0,0,0,0,0,0
2018-03-23,13:00:00,4.496,4.4506,4.4415,4.2957,4.29805,4.6432,0,0,0,0,0,0
2018-03-23,13:20:00,4.37635,4.34815,4.3194,4.30385,4.3107,4.5204,0,0,0,0,0,0
2018-03-23,13:40:00,4.2128,4.1687,4.1578,4.1297,4.1312,4.339,0,0,0,0,0,0
2018-03-23,14:00:00,4.0344,3.99415,4.00165,3.968,3.9694,4.17,0,0,0,0,0,0
2018-03-23,14:20:00,3.80555,3.77455,3.77305,3.7454,3.7533,3.93695,0,0,0,0,0,0
2018-03-23,14:40:00,3.5387,3.5065,3.5184,3.48715,3.49215,3.6616,0,0,0,0,0,0
2018-03-23,15:00:00,3.00835,3.18955,3.21,3.17535,3.17985,3.3338,0,0,0,0,0,0
2018-03-23,15:20:00,2.88085,2.85185,2.875,2.84095,2.8455,2.9801,0,0,0,0,0,0
2018-03-23,15:40:00,2.50285,2.4717,2.50415,2.46655,2.47005,2.5883,0,0,0,0,0,0
2018-03-23,16:00:00,2.0799,2.04975,2.08865,2.0503,2.05085,2.1488,0,0,0,0,0,0
2018-03-23,16:20:00,1.53335,1.62815,1.669,1.6323,1.6328,1.08645,0,0,0,0,0,0
2018-03-23,16:40:00,1.19685,1.17255,1.2144,1.1751,1.17415,0.8061,0,0,0,0,0,0
2018-03-23,17:00:00,0.7159,0.74045,0.7707,0.7412,0.74035,0.36415,0,0,0,0,0,0
