﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1449000255PV-3000N-V 10N1449000255-朴子黃任逢,10N1449000256PV-3000N-V 10N1449000256-朴子黃任逢,10N1449000257PV-3000N-V 10N1449000257-朴子黃任逢,10N1449000258PV-3000N-V 10N1449000258-朴子黃任逢,10N1449000259PV-3000N-V 10N1449000259-朴子黃任逢,10N1449000260PV-3000N-V 10N1449000260-朴子黃任逢,10N1449000262PV-3000N-V 10N1449000262-朴子黃任逢,10N1449000263PV-3000N-V 10N1449000263-朴子黃任逢,10N1449000267PV-3000N-V 10N1449000267-朴子黃任逢
2017-11-02,00:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,00:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,00:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,01:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,01:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,01:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,02:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,02:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,02:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,03:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,03:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,03:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,04:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,04:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,04:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,05:00:00,0,0,0,0,0,0,0,0,0
2017-11-02,05:20:00,0,0,0,0,0,0,0,0,0
2017-11-02,05:40:00,0,0,0,0,0,0,0,0,0
2017-11-02,06:00:00,0.00505,0.0002,0.0005,0.00325,5.0E-5,0,0.00125,0.0013,0
2017-11-02,06:20:00,0.0394,0.0237,0.06225,0.0723,0.02385,0.04735,0.0306,0.07265,0.0192
2017-11-02,06:40:00,0.11745,0.09375,0.28305,0.28705,0.09235,0.2789,0.1042,0.3191,0.08885
2017-11-02,07:00:00,0.2057,0.1765,0.463,0.4733,0.1775,0.4597,0.19505,0.5127,0.17245
2017-11-02,07:20:00,0.34095,0.30175,0.66255,0.67785,0.3045,0.66245,0.32895,0.73525,0.2991
2017-11-02,07:40:00,0.491,0.44195,0.8522,0.83295,0.4653,0.8583,0.49965,0.90965,0.45875
2017-11-02,08:00:00,0.6968,0.63225,1.0255,1.04565,0.6394,1.0335,0.68215,1.14635,0.6337
2017-11-02,08:20:00,0.87805,0.8049,1.1874,1.21235,0.815,1.19795,0.86615,1.3193,0.80675
2017-11-02,08:40:00,1.0536,0.9736,1.33695,1.35675,0.9833,1.3311,1.04445,1.48665,0.9754
2017-11-02,09:00:00,1.20795,1.1264,1.4555,1.40805,1.0834,1.46875,1.2028,1.63005,1.1294
2017-11-02,09:20:00,1.35135,1.27435,1.56355,1.5961,1.2226,1.5724,1.2813,1.7413,1.2759
2017-11-02,09:40:00,1.48355,1.4045,1.6573,1.69035,1.41695,1.6729,1.4856,1.84345,1.4078
2017-11-02,10:00:00,1.51715,1.4462,1.7313,1.7611,1.53485,1.74585,1.60865,1.8239,1.5237
2017-11-02,10:20:00,1.6773,1.60835,1.77765,1.71315,1.6213,1.78875,1.69565,1.9648,1.61105
2017-11-02,10:40:00,1.65415,1.67945,1.71915,1.74425,1.69675,1.8164,1.77255,1.91485,1.6814
2017-11-02,11:00:00,1.81145,1.7596,1.85165,1.87695,1.7791,1.8591,1.8572,2.04625,1.76315
2017-11-02,11:20:00,1.4218,1.39885,1.4377,1.46665,1.41625,1.4591,1.4781,1.6075,1.40275
2017-11-02,11:40:00,1.5388,1.44815,1.5088,1.45505,1.5396,1.518,1.5409,1.6716,1.447
