﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1638000178PV-5000W-V 10D1638000178胡聰明#1,10D1636000153PV-5000W-V 10D1636000153胡聰明#2
2018-02-03,00:00:00,0,0
2018-02-03,00:20:00,0,0
2018-02-03,00:40:00,0,0
2018-02-03,01:00:00,0,0
2018-02-03,01:20:00,0,0
2018-02-03,01:40:00,0,0
2018-02-03,02:00:00,0,0
2018-02-03,02:20:00,0,0
2018-02-03,02:40:00,0,0
2018-02-03,03:00:00,0,0
2018-02-03,03:20:00,0,0
2018-02-03,03:40:00,0,0
2018-02-03,04:00:00,0,0
2018-02-03,04:20:00,0,0
2018-02-03,04:40:00,0,0
2018-02-03,05:00:00,0,0
2018-02-03,05:20:00,0,0
2018-02-03,05:40:00,0,0
2018-02-03,06:00:00,0,0
2018-02-03,06:20:00,0,0
2018-02-03,06:40:00,0.00545,0.00585
2018-02-03,07:00:00,0.04855,0.05295
2018-02-03,07:20:00,0.1693,0.17715
2018-02-03,07:40:00,0.33,0.33975
2018-02-03,08:00:00,0.31095,0.3201
2018-02-03,08:20:00,0.41145,0.42115
2018-02-03,08:40:00,0.7026,0.71395
2018-02-03,09:00:00,0.8101,0.82535
2018-02-03,09:20:00,0.86305,0.8772
2018-02-03,09:40:00,1.30105,1.32
2018-02-03,10:00:00,1.6934,1.7158
2018-02-03,10:20:00,1.8697,1.8939
2018-02-03,10:40:00,1.65185,1.67415
2018-02-03,11:00:00,1.22555,1.24155
2018-02-03,11:20:00,1.64915,1.6685
2018-02-03,11:40:00,0.82965,0.84405
2018-02-03,12:00:00,1.01075,1.02355
2018-02-03,12:20:00,2.3597,2.3877
2018-02-03,12:40:00,2.30465,2.33495
2018-02-03,13:00:00,1.60335,1.6241
2018-02-03,13:20:00,1.3526,1.3699
2018-02-03,13:40:00,1.01545,1.03025
2018-02-03,14:00:00,0.74635,0.75715
2018-02-03,14:20:00,0.60095,0.6116
2018-02-03,14:40:00,0.50555,0.5156
2018-02-03,15:00:00,0.64305,0.65345
2018-02-03,15:20:00,0.5769,0.5879
2018-02-03,15:40:00,0.39925,0.40885
2018-02-03,16:00:00,0.2714,0.2798
2018-02-03,16:20:00,0.16795,0.17635
2018-02-03,16:40:00,0.129,0.1365
2018-02-03,17:00:00,0.0828,0.0854
2018-02-03,17:20:00,0.00085,0.00145
2018-02-03,17:40:00,0,0
2018-02-03,18:00:00,0,0
2018-02-03,18:20:00,0,0
2018-02-03,18:40:00,0,0
2018-02-03,19:00:00,0,0
2018-02-03,19:20:00,0,0
2018-02-03,19:40:00,0,0
2018-02-03,20:00:00,0,0
2018-02-03,20:20:00,0,0
2018-02-03,20:40:00,0,0
2018-02-03,21:00:00,0,0
2018-02-03,21:20:00,0,0
2018-02-03,21:40:00,0,0
2018-02-03,22:00:00,0,0
2018-02-03,22:20:00,0,0
2018-02-03,22:40:00,0,0
2018-02-03,23:00:00,0,0
2018-02-03,23:20:00,0,0
2018-02-03,23:40:00,0,0
