﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1525000225沙田路-01_無Cap 關AFD,11C1525000202沙田路-02_加Cap 開AFD,11C1520000140沙田路-03_加Cap 開AFD,11C1520000179沙田路-04_加Cap 關AFD,11C1525000201沙田路-05_加Cap 關AFD,11C1520000174沙田路-06_無Cap 關AFD,11D1507000056PV-3000N-V 11D1507000056 沙田路-07,11D1507000013PV-3000N-V 11D1507000013 沙田路-08,11D1507000050PV-3000N-V 11D1507000050 沙田路-09,11D1507000059PV-3000N-V 11D1507000059 沙田路-10,11D1507000060PV-3000N-V 11D1507000060 沙田路-11,11D1507000004PV-3000N-V 11D1507000004 沙田路-12
2018-02-04,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,06:40:00,0.00415,0.00665,0.01025,0.0044,0.0039,0.0065,0,0,0,0,0,0
2018-02-04,07:00:00,0.05285,0.0516,0.0537,0.0456,0.03915,0.06255,0,0,0,0,0,0
2018-02-04,07:20:00,0.11895,0.11045,0.1206,0.11125,0.10035,0.1337,0,0,0,0,0,0
2018-02-04,07:40:00,0.15855,0.171,0.1721,0.1614,0.15835,0.1725,0,0,0,0,0,0
2018-02-04,08:00:00,0.1879,0.1871,0.20835,0.2082,0.18755,0.20615,0,0,0,0,0,0
2018-02-04,08:20:00,0.15945,0.17505,0.17805,0.1553,0.1551,0.1648,0,0,0,0,0,0
2018-02-04,08:40:00,0.1333,0.18365,0.19515,0.10965,0.13025,0.13325,0,0,0,0,0,0
2018-02-04,09:00:00,0.3673,0.37895,0.3732,0.3828,0.3794,0.39625,0,0,0,0,0,0
2018-02-04,09:20:00,0.4252,0.43065,0.43105,0.4342,0.43175,0.44875,0,0,0,0,0,0
2018-02-04,09:40:00,0.39425,0.39965,0.40115,0.4029,0.40075,0.4168,0,0,0,0,0,0
2018-02-04,10:00:00,0.4084,0.4138,0.4141,0.4164,0.4143,0.4309,0,0,0,0,0,0
2018-02-04,10:20:00,0.50905,0.51485,0.5146,0.51665,0.5135,0.53355,0,0,0,0,0,0
2018-02-04,10:40:00,0.5887,0.59535,0.59355,0.59685,0.59335,0.61395,0,0,0,0,0,0
2018-02-04,11:00:00,0.6221,0.6285,0.62705,0.63,0.6267,0.6481,0,0,0,0,0,0
2018-02-04,11:20:00,0.7643,0.76885,0.767,0.7695,0.7647,0.7862,0,0,0,0,0,0
2018-02-04,11:40:00,0.882,0.88525,0.8827,0.88475,0.87965,0.91125,0,0,0,0,0,0
2018-02-04,12:00:00,0.7652,0.77015,0.767,0.7695,0.7659,0.79625,0,0,0,0,0,0
2018-02-04,12:20:00,0.7165,0.72155,0.7191,0.7214,0.71825,0.7443,0,0,0,0,0,0
2018-02-04,12:40:00,0.81,0.81395,0.8118,0.81345,0.8085,0.83985,0,0,0,0,0,0
2018-02-04,13:00:00,1.0582,1.06375,1.05675,1.06065,1.0553,1.09465,0,0,0,0,0,0
2018-02-04,13:20:00,0.5283,0.53275,0.53175,0.53365,0.5309,0.554,0,0,0,0,0,0
2018-02-04,13:40:00,0.5575,0.5623,0.5613,0.56365,0.5603,0.5839,0,0,0,0,0,0
2018-02-04,14:00:00,0.5244,0.52995,0.5294,0.5308,0.5281,0.5509,0,0,0,0,0,0
2018-02-04,14:20:00,0.56725,0.5726,0.57145,0.57345,0.5698,0.59335,0,0,0,0,0,0
2018-02-04,14:40:00,0.38065,0.38535,0.3871,0.3889,0.3858,0.40285,0,0,0,0,0,0
2018-02-04,15:00:00,0.2235,0.2293,0.2322,0.2341,0.23195,0.24395,0,0,0,0,0,0
2018-02-04,15:20:00,0.24435,0.24845,0.2523,0.25315,0.25045,0.2631,0,0,0,0,0,0
2018-02-04,15:40:00,0.1722,0.1771,0.1805,0.1822,0.17985,0.19045,0,0,0,0,0,0
2018-02-04,16:00:00,0.11365,0.11885,0.1223,0.1245,0.1221,0.12985,0,0,0,0,0,0
2018-02-04,16:20:00,0.0816,0.089,0.09215,0.09225,0.0903,0.0972,0,0,0,0,0,0
2018-02-04,16:40:00,0.07945,0.086,0.0895,0.09045,0.08815,0.0952,0,0,0,0,0,0
2018-02-04,17:00:00,0.03685,0.04855,0.0516,0.04105,0.0421,0.0463,0,0,0,0,0,0
2018-02-04,17:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,17:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,18:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,18:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,18:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,19:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,19:20:00,0,0,0,0,0,0,0,0,0,0,0,0
