﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1525000225沙田路-01_無Cap 關AFD,11C1525000202沙田路-02_加Cap 開AFD,11C1520000140沙田路-03_加Cap 開AFD,11C1520000179沙田路-04_加Cap 關AFD,11C1525000201沙田路-05_加Cap 關AFD,11C1520000174沙田路-06_無Cap 關AFD,11D1507000056PV-3000N-V 11D1507000056 沙田路-07,11D1507000013PV-3000N-V 11D1507000013 沙田路-08,11D1507000050PV-3000N-V 11D1507000050 沙田路-09,11D1507000059PV-3000N-V 11D1507000059 沙田路-10,11D1507000060PV-3000N-V 11D1507000060 沙田路-11,11D1507000004PV-3000N-V 11D1507000004 沙田路-12
2017-12-01,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,06:20:00,0.00025,0.00035,0.0004,0.0003,0.0004,0.0005,5.0E-5,0.00105,0,0.0001,5.0E-5,0.0001
2017-12-01,06:40:00,0.07365,0.08315,0.0841,0.07785,0.0784,0.0891,0.0281,0.03415,0.01805,0.04095,0.02565,0.0399
2017-12-01,07:00:00,0.2066,0.22055,0.208,0.2041,0.22155,0.24105,0.09395,0.09655,0.07445,0.12095,0.0992,0.11565
2017-12-01,07:20:00,0.53085,0.5396,0.5089,0.51395,0.5456,0.54445,0.2171,0.2213,0.1908,0.3037,0.263,0.27935
