﻿﻿﻿﻿﻿﻿﻿inDate,inTime,6151434000113PV-15000T-U 6151434000113 仁德懷恩,6151434000114PV-15000T-U 6151434000114 仁德懷恩
2018-03-14,00:00:00,0,0
2018-03-14,00:20:00,0,0
2018-03-14,00:40:00,0,0
2018-03-14,01:00:00,0,0
2018-03-14,01:20:00,0,0
2018-03-14,01:40:00,0,0
2018-03-14,02:00:00,0,0
2018-03-14,02:20:00,0,0
2018-03-14,02:40:00,0,0
2018-03-14,03:00:00,0,0
2018-03-14,03:20:00,0,0
2018-03-14,03:40:00,0,0
2018-03-14,04:00:00,0,0
2018-03-14,04:20:00,0,0
2018-03-14,04:40:00,0,0
2018-03-14,05:00:00,0,0
2018-03-14,05:20:00,0,0
2018-03-14,05:40:00,0,0
2018-03-14,06:00:00,0,0
2018-03-14,06:20:00,0.00405,0.00365
2018-03-14,06:40:00,0.3779,0.39475
2018-03-14,07:00:00,0.8344,0.8536
2018-03-14,07:20:00,2.17465,2.09695
2018-03-14,07:40:00,1.83765,1.9018
2018-03-14,08:00:00,1.587,1.65215
2018-03-14,08:20:00,1.67735,1.75165
2018-03-14,08:40:00,2.2115,2.2626
2018-03-14,09:00:00,3.49795,3.5498
2018-03-14,09:20:00,6.77165,6.828
2018-03-14,09:40:00,3.9988,4.108
2018-03-14,10:00:00,4.0249,4.06885
2018-03-14,10:20:00,5.64045,5.72335
2018-03-14,10:40:00,5.9375,6.0276
2018-03-14,11:00:00,6.03435,6.13855
2018-03-14,11:20:00,6.7498,6.8444
2018-03-14,11:40:00,7.2276,7.29435
2018-03-14,12:00:00,6.2728,6.35725
2018-03-14,12:20:00,8.45445,8.48475
2018-03-14,12:40:00,9.415,9.3438
2018-03-14,13:00:00,10.1674,10.12725
2018-03-14,13:20:00,8.8796,8.8594
2018-03-14,13:40:00,7.22935,7.28545
2018-03-14,14:00:00,4.85185,4.949
2018-03-14,14:20:00,4.1484,4.2033
2018-03-14,14:40:00,6.4137,6.5006
2018-03-14,15:00:00,4.82085,4.92655
2018-03-14,15:20:00,5.8331,5.8628
2018-03-14,15:40:00,4.72825,4.7157
2018-03-14,16:00:00,4.3665,4.0767
2018-03-14,16:20:00,2.3518,2.18215
2018-03-14,16:40:00,1.5329,1.4758
2018-03-14,17:00:00,0.61245,0.6409
2018-03-14,17:20:00,0.33135,0.34715
2018-03-14,17:40:00,0.0282,0.0346
2018-03-14,18:00:00,0,0
2018-03-14,18:20:00,0,0
2018-03-14,18:40:00,0,0
2018-03-14,19:00:00,0,0
2018-03-14,19:20:00,0,0
2018-03-14,19:40:00,0,0
2018-03-14,20:00:00,0,0
2018-03-14,20:20:00,0,0
2018-03-14,20:40:00,0,0
2018-03-14,21:00:00,0,0
2018-03-14,21:20:00,0,0
2018-03-14,21:40:00,0,0
2018-03-14,22:00:00,0,0
2018-03-14,22:20:00,0,0
2018-03-14,22:40:00,0,0
2018-03-14,23:00:00,0,0
2018-03-14,23:20:00,0,0
2018-03-14,23:40:00,0,0
