﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1431000126PV-3000N-V 10N1431000126斗六廖進豐,L1344000020PV-4000W-V L1344000020斗六廖進豐
2018-03-14,00:00:00,0,0
2018-03-14,00:20:00,0,0
2018-03-14,00:40:00,0,0
2018-03-14,01:00:00,0,0
2018-03-14,01:20:00,0,0
2018-03-14,01:40:00,0,0
2018-03-14,02:00:00,0,0
2018-03-14,02:20:00,0,0
2018-03-14,02:40:00,0,0
2018-03-14,03:00:00,0,0
2018-03-14,03:20:00,0,0
2018-03-14,03:40:00,0,0
2018-03-14,04:00:00,0,0
2018-03-14,04:20:00,0,0
2018-03-14,04:40:00,0,0
2018-03-14,05:00:00,0,0
2018-03-14,05:20:00,0,0
2018-03-14,05:40:00,0,0
2018-03-14,06:00:00,0,0
2018-03-14,06:20:00,0.01365,0.03345
2018-03-14,06:40:00,0.06665,0.09685
2018-03-14,07:00:00,0.3379,0.43585
2018-03-14,07:20:00,0.3179,0.44655
2018-03-14,07:40:00,0.39385,0.55505
2018-03-14,08:00:00,0.4316,0.6097
2018-03-14,08:20:00,0.5612,0.8007
2018-03-14,08:40:00,0.61455,0.87905
2018-03-14,09:00:00,0.49665,0.7054
2018-03-14,09:20:00,1.22795,1.74805
2018-03-14,09:40:00,1.3759,1.9691
2018-03-14,10:00:00,1.5337,2.19575
2018-03-14,10:20:00,1.26035,1.8118
2018-03-14,10:40:00,1.31345,1.88575
2018-03-14,11:00:00,1.27505,1.84225
2018-03-14,11:20:00,0.9433,1.3581
2018-03-14,11:40:00,0.80135,1.15025
2018-03-14,12:00:00,0.8746,1.25725
2018-03-14,12:20:00,0.9359,1.34835
2018-03-14,12:40:00,0.73055,1.04825
2018-03-14,13:00:00,1.0239,1.47395
2018-03-14,13:20:00,1.008,1.45295
2018-03-14,13:40:00,1.0915,1.5725
2018-03-14,14:00:00,0.60675,0.8687
2018-03-14,14:20:00,0.6641,0.9501
2018-03-14,14:40:00,0.81175,1.16595
2018-03-14,15:00:00,0.5813,0.83125
2018-03-14,15:20:00,0.66875,0.9603
2018-03-14,15:40:00,0.6074,0.86905
2018-03-14,16:00:00,0.4326,0.61565
2018-03-14,16:20:00,0.3234,0.45635
2018-03-14,16:40:00,0.43915,0.62595
2018-03-14,17:00:00,0.1332,0.18955
2018-03-14,17:20:00,0.0753,0.10995
2018-03-14,17:40:00,0.03675,0.05705
2018-03-14,18:00:00,0.0006,0.00605
2018-03-14,18:20:00,0,0
2018-03-14,18:40:00,0,0
2018-03-14,19:00:00,0,0
2018-03-14,19:20:00,0,0
2018-03-14,19:40:00,0,0
2018-03-14,20:00:00,0,0
2018-03-14,20:20:00,0,0
2018-03-14,20:40:00,0,0
2018-03-14,21:00:00,0,0
2018-03-14,21:20:00,0,0
2018-03-14,21:40:00,0,0
2018-03-14,22:00:00,0,0
2018-03-14,22:20:00,0,0
2018-03-14,22:40:00,0,0
2018-03-14,23:00:00,0,0
2018-03-14,23:20:00,0,0
2018-03-14,23:40:00,0,0
