﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1449000255PV-3000N-V 10N1449000255-朴子黃任逢,10N1449000256PV-3000N-V 10N1449000256-朴子黃任逢,10N1449000257PV-3000N-V 10N1449000257-朴子黃任逢,10N1449000258PV-3000N-V 10N1449000258-朴子黃任逢,10N1449000259PV-3000N-V 10N1449000259-朴子黃任逢,10N1449000260PV-3000N-V 10N1449000260-朴子黃任逢,10N1449000262PV-3000N-V 10N1449000262-朴子黃任逢,10N1449000263PV-3000N-V 10N1449000263-朴子黃任逢,10N1449000267PV-3000N-V 10N1449000267-朴子黃任逢
2017-10-13,00:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,00:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,00:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,01:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,01:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,01:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,02:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,02:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,02:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,03:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,03:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,03:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,04:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,04:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,04:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,05:00:00,0,0,0,0,0,0,0,0,0
2017-10-13,05:20:00,0,0,0,0,0,0,0,0,0
2017-10-13,05:40:00,0,0,0,0,0,0,0,0,0
2017-10-13,06:00:00,0.0104,0.00665,0.0072,0.01005,0.0001,0.0085,0,0.009,0.00635
2017-10-13,06:20:00,0.09635,0.08125,0.09045,0.09805,0.08115,0.0856,0.07845,0.10055,0.0801
2017-10-13,06:40:00,0.1558,0.1406,0.15185,0.15985,0.14105,0.14715,0.15335,0.166,0.1392
2017-10-13,07:00:00,0.21475,0.1984,0.21755,0.22515,0.19885,0.2128,0.21275,0.2365,0.19735
2017-10-13,07:20:00,0.2947,0.2753,0.30155,0.30985,0.27585,0.2982,0.2915,0.32755,0.27455
2017-10-13,07:40:00,0.4477,0.42725,0.4609,0.47085,0.43055,0.45955,0.4528,0.5112,0.42835
2017-10-13,08:00:00,0.63315,0.611,0.6528,0.66445,0.6142,0.6526,0.64965,0.72305,0.61165
2017-10-13,08:20:00,0.4894,0.4785,0.4769,0.48875,0.48055,0.47665,0.51035,0.52945,0.4793
2017-10-13,08:40:00,0.4236,0.4073,0.42225,0.43125,0.40805,0.41965,0.4355,0.46585,0.4072
2017-10-13,09:00:00,0.54885,0.5334,0.54595,0.5582,0.5346,0.54625,0.56815,0.6034,0.5338
2017-10-13,09:20:00,0.5858,0.5686,0.5875,0.5977,0.5706,0.58675,0.60555,0.65115,0.56805
2017-10-13,09:40:00,0.76105,0.73835,0.77825,0.78895,0.7412,0.7806,0.7848,0.862,0.73945
2017-10-13,10:00:00,1.19425,1.16525,1.2138,1.22945,1.17315,1.2223,1.2355,1.34695,1.1668
2017-10-13,10:20:00,1.33665,1.30145,1.36865,1.38205,1.30925,1.375,1.378,1.51965,1.30315
2017-10-13,10:40:00,0.9509,0.94415,0.9377,0.95105,0.9485,0.94175,1.001,1.0422,0.94465
2017-10-13,11:00:00,0.9099,0.89755,0.8948,0.90985,0.90205,0.8988,0.952,0.9936,0.89615
2017-10-13,11:20:00,0.88215,0.8734,0.867,0.88165,0.87735,0.86905,0.92725,0.96235,0.8736
2017-10-13,11:40:00,0.8447,0.83285,0.8323,0.84605,0.83795,0.83525,0.88405,0.9239,0.83305
2017-10-13,12:00:00,1.01645,1.0132,0.9949,1.0102,1.01885,0.9985,1.07425,1.10365,1.0139
2017-10-13,12:20:00,0.91125,0.92185,0.88645,0.90015,0.926,0.88815,0.9772,0.98375,0.92225
