﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151453000334PV-5000W-V 1151453000334 許明和-01,1151453000338PV-5000W-V 1151453000338 許明和-02,1151453000339PV-5000W-V 1151453000339 許明和-03,1151453000333PV-5000W-V 1151453000333 許明和-04,10L1448000044PV-4000W-V 10L1448000044 許明和-05,10L1448000045PV-4000W-V 10L1448000045 許明和-06
2017-11-14,00:00:00,0,0,0,0,0,0
2017-11-14,00:20:00,0,0,0,0,0,0
2017-11-14,00:40:00,0,0,0,0,0,0
2017-11-14,01:00:00,0,0,0,0,0,0
2017-11-14,01:20:00,0,0,0,0,0,0
2017-11-14,01:40:00,0,0,0,0,0,0
2017-11-14,02:00:00,0,0,0,0,0,0
2017-11-14,02:20:00,0,0,0,0,0,0
2017-11-14,02:40:00,0,0,0,0,0,0
2017-11-14,03:00:00,0,0,0,0,0,0
2017-11-14,03:20:00,0,0,0,0,0,0
2017-11-14,03:40:00,0,0,0,0,0,0
2017-11-14,04:00:00,0,0,0,0,0,0
2017-11-14,04:20:00,0,0,0,0,0,0
2017-11-14,04:40:00,0,0,0,0,0,0
2017-11-14,05:00:00,0,0,0,0,0,0
2017-11-14,05:20:00,0,0,0,0,0,0
2017-11-14,05:40:00,0,0,0,0,0,0
2017-11-14,06:00:00,0,0,0,0,0,0
2017-11-14,06:20:00,0.0119,0.01245,0.0048,0.01545,0.0157,0.01355
2017-11-14,06:40:00,0.08575,0.08645,0.07495,0.0893,0.0761,0.0727
2017-11-14,07:00:00,0.14085,0.12965,0.1284,0.14255,0.1147,0.1115
2017-11-14,07:20:00,0.42145,0.3916,0.40305,0.41215,0.3307,0.3249
2017-11-14,07:40:00,0.71305,0.68855,0.67685,0.68415,0.5756,0.54905
2017-11-14,08:00:00,1.006,0.9674,0.9594,0.96005,0.80655,0.7702
2017-11-14,08:20:00,0.7636,0.73295,0.7273,0.7312,0.61245,0.58505
2017-11-14,08:40:00,1.08875,1.04875,1.0319,1.0382,0.8852,0.8369
2017-11-14,09:00:00,1.41305,1.2887,1.3391,1.3479,1.12225,1.0854
2017-11-14,09:20:00,2.1338,2.0607,2.00665,1.9986,1.7386,1.63245
2017-11-14,09:40:00,2.1486,2.05715,2.0214,2.00685,1.7208,1.6313
2017-11-14,10:00:00,2.48685,2.38175,2.37865,2.3737,2.01245,1.9186
2017-11-14,10:20:00,2.89645,2.74115,2.74995,2.7078,2.2774,2.18565
2017-11-14,10:40:00,2.48025,2.409,2.37635,2.37535,2.03405,1.92925
2017-11-14,11:00:00,2.64675,2.6274,2.5146,2.4614,2.1251,1.9968
2017-11-14,11:20:00,2.42385,2.23,2.3134,2.27205,1.8636,1.8075
2017-11-14,11:40:00,3.08995,2.97395,2.9328,2.86875,2.4587,2.3247
2017-11-14,12:00:00,2.9369,2.81615,2.79435,2.73165,2.3289,2.20855
2017-11-14,12:20:00,2.9684,2.86145,2.83895,2.7726,2.36615,2.24055
2017-11-14,12:40:00,2.89825,2.789,2.7836,2.71425,2.30235,2.18425
2017-11-14,13:00:00,2.70985,2.6498,2.59545,2.5231,2.15785,2.02995
2017-11-14,13:20:00,2.4689,2.34105,2.36315,2.32255,1.94775,1.8636
2017-11-14,13:40:00,2.33945,2.22335,2.1795,2.2064,1.87685,1.77965
2017-11-14,14:00:00,2.1391,1.9279,1.9624,2.02155,1.72225,1.6349
2017-11-14,14:20:00,1.92615,1.7063,1.7508,1.8329,1.55225,1.47385
2017-11-14,14:40:00,1.6007,1.4499,1.45315,1.58795,1.34245,1.2749
2017-11-14,15:00:00,1.30595,1.143,1.16445,1.3239,1.11835,1.06125
2017-11-14,15:20:00,1.0615,0.69885,0.91385,1.0801,0.9119,0.86315
2017-11-14,15:40:00,0.82945,0.612,0.69875,0.86415,0.72335,0.68435
2017-11-14,16:00:00,0.54625,0.4463,0.4278,0.59765,0.49995,0.4764
2017-11-14,16:20:00,0.29325,0.29185,0.26575,0.33625,0.28845,0.2721
2017-11-14,16:40:00,0.09125,0.09365,0.0791,0.10555,0.094,0.08755
2017-11-14,17:00:00,0.01905,0.0246,0.0099,0.02305,0.0296,0.02425
2017-11-14,17:20:00,0.009,0.0114,0.00345,0.017,0.00685,0.00455
2017-11-14,17:40:00,0,0,0,0,0,0
2017-11-14,18:00:00,0,0,0,0,0,0
2017-11-14,18:20:00,0,0,0,0,0,0
2017-11-14,18:40:00,0,0,0,0,0,0
2017-11-14,19:00:00,0,0,0,0,0,0
2017-11-14,19:20:00,0,0,0,0,0,0
2017-11-14,19:40:00,0,0,0,0,0,0
2017-11-14,20:00:00,0,0,0,0,0,0
2017-11-14,20:20:00,0,0,0,0,0,0
2017-11-14,20:40:00,0,0,0,0,0,0
2017-11-14,21:00:00,0,0,0,0,0,0
2017-11-14,21:20:00,0,0,0,0,0,0
2017-11-14,21:40:00,0,0,0,0,0,0
2017-11-14,22:00:00,0,0,0,0,0,0
2017-11-14,22:20:00,0,0,0,0,0,0
2017-11-14,22:40:00,0,0,0,0,0,0
2017-11-14,23:00:00,0,0,0,0,0,0
2017-11-14,23:20:00,0,0,0,0,0,0
2017-11-14,23:40:00,0,0,0,0,0,0
