﻿﻿﻿﻿﻿﻿﻿inDate,inTime,Y1349000221PV-10000T-U Y1349000221水林吳有明-B,Y1349000216PV-10000T-U Y1349000216水林吳有明-B,Y1349000206PV-10000T-U Y1349000206水林吳有明-A,Y1349000195PV-10000T-U Y1349000195水林吳有明-A,Y1349000159PV-10000T-U Y1349000159水林吳有明-A,Y1345000057PV-10000T-U Y1345000057-水林106年4月7日換,K1330000029PV-10000T-U K1330000029-水林吳有明-B,60K1639000025PV-10000T-U 60K1639000025吳有明105-11-26換,Y1349000201PV-10000T-U Y1349000201水林吳有明-B,Y1349000164PV-10000T-U Y1349000164水林吳有明-B,Y1349000227PV-10000T-U Y1349000227水林吳有明-B,60K1639000013PV-10000T-U 60K1639000013水林-吳有明-B,Y1349000196PV-10000T-U Y1349000196水林吳有明-A,60K1424000100PV-10000T-U 60K1424000100水林吳有明-A,60K1438000354PV-10000T-U 60K1438000354林吳有明-A,Y1349000161PV-10000T-U Y1349000161水林吳有明-A,Y1349000213PV-10000T-U Y1349000213水林吳有明-B,Y1349000209PV-10000T-U Y1349000209水林吳有明-B,Y1349000166PV-10000T-U Y1349000166水林吳有明-B,Y1347000107PV-10000T-U Y1347000107水林吳有明-A,Y1349000203PV-10000T-U Y1349000203水林吳有明-B
2017-10-18,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,06:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,07:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,08:00:00,1.2017,1.1955,1.1445,1.15505,1.13025,1.2008,1.1887,1.18825,1.14905,1.15595,1.1646,1.207,1.1212,1.17575,1.17885,1.1251,1.12125,1.13515,1.1159,1.1724,1.1448
2017-10-18,08:20:00,4.36965,4.3465,4.18485,4.22045,4.1363,4.38465,4.34875,4.34705,4.21455,4.24275,4.2729,4.4222,4.12485,4.31195,4.32405,4.1417,4.14795,4.1888,4.1162,4.31335,4.2305
2017-10-18,08:40:00,5.1135,5.0857,4.9187,4.9664,4.8744,5.13385,5.0844,5.0816,4.9459,4.986,5.016,5.16255,4.88595,5.06845,5.0805,4.8972,4.89545,4.94105,4.85745,5.0548,5.0063
2017-10-18,09:00:00,5.2455,5.2217,5.06685,5.1356,5.07375,5.3327,5.32275,5.2868,5.12475,5.1943,5.2337,5.3033,5.045,5.2484,5.27735,5.12475,5.1707,5.1951,5.06625,5.2895,5.17045
2017-10-18,09:20:00,4.78425,4.7437,4.62005,4.7205,4.61375,4.8546,4.7678,4.77335,4.64395,4.67215,4.69725,4.8395,4.6093,4.8352,4.88515,4.7146,4.6757,4.70515,4.6188,4.8077,4.75325
2017-10-18,09:40:00,4.2503,4.24515,4.1124,4.1714,4.0486,4.1958,4.0196,4.0174,3.9003,3.9428,3.9623,4.0491,4.0835,4.33315,4.31825,4.10145,3.922,3.9567,3.8937,4.0241,3.9576
2017-10-18,10:00:00,5.67925,5.65615,4.18815,5.66165,5.611,5.81995,5.7813,5.78765,5.6493,5.7203,5.82145,6.06025,5.52725,5.75535,5.84545,5.7123,5.73365,5.7512,5.7127,5.92525,5.9976
2017-10-18,10:20:00,5.6252,5.6324,5.4553,5.51785,5.36805,5.58555,5.54325,5.5245,5.41945,5.5003,5.5452,5.6352,5.47535,5.6902,5.6873,5.4785,5.47,5.52795,5.39245,5.596,5.58
2017-10-18,10:40:00,5.5848,5.51905,5.31395,5.38525,5.284,5.5907,5.5612,5.54675,5.4814,5.583,5.5581,5.60375,5.4205,5.5721,5.5652,5.46275,5.52665,5.59795,5.53265,5.61655,5.5232
2017-10-18,11:00:00,6.46785,6.4427,6.34015,6.4209,6.3423,6.6166,6.6199,6.632,6.47215,6.6038,6.63835,6.79295,6.42785,6.5946,6.6296,6.5429,6.62945,6.68825,6.549,6.7504,6.7295
2017-10-18,11:20:00,5.3852,5.40895,5.26885,5.3554,5.27935,5.49165,5.0864,5.07465,4.9251,5.00775,5.07385,5.1857,5.3669,5.5651,5.60225,5.47785,5.09775,5.1226,5.05915,5.2389,5.2144
2017-10-18,11:40:00,6.4802,6.5233,6.4634,6.5442,6.4611,6.76685,6.6972,6.70785,6.6061,6.78555,6.8351,6.88175,6.4082,6.65985,6.72635,6.7033,6.67345,6.75965,6.74585,6.88675,6.87805
2017-10-18,12:00:00,6.42435,6.47795,4.87665,6.4479,6.35815,6.61815,6.5668,6.61335,6.511,6.63845,6.67415,6.7583,6.3849,6.6587,6.67985,6.5881,6.6089,6.68065,6.63825,6.7548,6.73825
2017-10-18,12:20:00,6.62505,6.626,6.4802,6.56595,6.5276,6.7707,6.7839,6.7076,6.53085,6.635,6.58585,6.60845,6.5597,6.7448,6.77285,6.69045,6.77525,6.74015,6.56795,6.6257,6.6293
2017-10-18,12:40:00,6.20755,6.1987,6.0245,6.02295,5.8997,6.06005,5.841,5.7496,5.54075,5.63205,5.6465,5.664,6.1541,6.2895,6.2426,6.0227,5.80375,5.73445,5.62655,5.7257,5.69525
2017-10-18,13:00:00,5.85515,5.8227,5.6371,5.68775,5.51755,5.69785,5.664,5.58955,5.43865,5.51445,5.4951,5.57355,5.73375,5.88425,5.86495,5.65925,5.64335,5.61585,5.49165,5.5812,5.5869
2017-10-18,13:20:00,6.25295,6.2449,6.1548,6.2208,6.1236,6.4044,6.185,6.202,6.01725,6.10495,6.05005,6.08325,6.1126,6.373,6.40975,6.2938,6.1789,6.24785,6.05645,6.13415,6.06585
2017-10-18,13:40:00,4.9511,4.9946,4.87435,4.94045,4.88305,5.17385,5.1655,5.1669,5.0251,5.1242,5.17405,5.29525,4.7964,5.0726,5.12495,5.04885,5.09595,5.16135,5.11835,5.3037,5.303
2017-10-18,14:00:00,5.628,5.61265,5.464,5.52425,5.125,5.7268,5.7112,5.69565,5.558,5.6423,5.66,5.4245,5.4271,5.6851,5.40095,5.5921,5.6474,5.69495,5.6324,5.75385,5.638
2017-10-18,14:20:00,4.71185,4.71795,4.5481,4.58145,4.4891,4.73885,4.67085,4.6702,4.492,4.57,4.5803,4.6732,4.53475,4.7735,4.74525,4.61195,4.6023,4.62835,4.552,4.69105,4.60875
2017-10-18,14:40:00,4.1763,4.19715,4.03295,4.06995,3.9868,4.2614,4.2236,4.20105,4.04875,4.10275,4.1396,4.23955,4.009,4.2304,4.2297,4.09525,4.11795,4.14015,4.07935,4.24355,4.15785
