﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1512000111四湖-1-PV-5000W-V 11C1512000111,10D1431000314四湖-2-PV-5000W-V 10D1431000314,10D1431000255四湖-3-PV-5000W-V 10D1431000255,11C1512000110四湖-4-PV-5000W-V 11C1512000110,10D1431000244四湖-5-PV-5000W-V 10D1431000244,10D1431000299四湖-6-PV-5000W-V 10D1431000299四湖-1
2017-10-27,00:00:00,0,0,0,0,0.0219,0
2017-10-27,00:20:00,0,0,0,0,0.00655,0
2017-10-27,00:40:00,0,0,0,0,0,0
2017-10-27,01:00:00,0,0,0,0,0,0
2017-10-27,01:20:00,0,0,0,0,0,0
2017-10-27,01:40:00,0,0,0,0,0,0
2017-10-27,02:00:00,0,0,0,0,0,0
2017-10-27,02:20:00,0,0,0,0,0,0
2017-10-27,02:40:00,0,0,0,0,0,0
2017-10-27,03:00:00,0,0,0,0,0,0
2017-10-27,03:20:00,0,0,0,0,0,0
2017-10-27,03:40:00,0,0,0,0,0,0
2017-10-27,04:00:00,0,0,0,0,0,0
2017-10-27,04:20:00,0,0,0,0,0,0
2017-10-27,04:40:00,0,0,0,0,0,0
2017-10-27,05:00:00,0,0,0,0,0,0
2017-10-27,05:20:00,0,0,0,0,0,0
2017-10-27,05:40:00,0,0,0,0,0,0
2017-10-27,06:00:00,0,0,0,0,0,0
2017-10-27,06:20:00,0,0,0,0,0,0
2017-10-27,06:40:00,0,0,0,0,0,0
2017-10-27,07:00:00,0,0,0,0,0,0
2017-10-27,07:20:00,0,0,0,0,0,0
2017-10-27,07:40:00,0,0,0,0,0,0
2017-10-27,08:00:00,0,0,0,0,0,0
2017-10-27,08:20:00,0,0,0,0,0,0
2017-10-27,08:40:00,0,0,0,0,0,0
2017-10-27,09:00:00,0,0,0,0,0,0
2017-10-27,09:20:00,1.80955,1.77925,1.778,1.78645,1.76245,1.6858
2017-10-27,09:40:00,3.02115,2.9728,2.96905,2.98335,2.9439,2.8149
2017-10-27,10:00:00,3.1796,3.1293,3.12665,3.14125,3.1013,2.9658
2017-10-27,10:20:00,3.2958,3.2459,3.24085,3.25515,3.21605,3.08095
2017-10-27,10:40:00,3.34975,3.3015,3.2953,3.3126,3.2722,3.12965
2017-10-27,11:00:00,3.36705,3.3257,3.3259,3.3321,3.29965,3.15995
2017-10-27,11:20:00,3.40375,3.36395,3.3578,3.3716,3.33535,3.19695
2017-10-27,11:40:00,3.3724,3.33585,3.3281,3.34305,3.308,3.181
2017-10-27,12:00:00,3.29875,3.26685,3.25755,3.27075,3.23725,3.1111
2017-10-27,12:20:00,3.20305,3.172,3.15835,3.17435,3.1463,3.0167
2017-10-27,12:40:00,3.0636,3.0351,3.02095,3.0325,3.0038,2.89115
2017-10-27,13:00:00,2.95565,2.93075,2.9173,2.93085,2.90635,2.7956
2017-10-27,13:20:00,2.3836,2.3085,2.35905,2.3701,2.3489,2.2571
2017-10-27,13:40:00,2.55885,2.5432,2.5267,2.5359,2.5167,2.4277
2017-10-27,14:00:00,2.3093,2.29575,2.28265,2.2923,2.27605,2.19675
2017-10-27,14:20:00,2.00785,2.0038,1.9903,2.00065,1.98665,1.91825
2017-10-27,14:40:00,1.7384,1.73315,1.72195,1.72855,1.72025,1.6608
2017-10-27,15:00:00,1.25575,1.33165,1.3867,1.3904,1.38495,1.34015
2017-10-27,15:20:00,1.0976,1.10005,1.0938,1.09505,1.09445,1.05775
2017-10-27,15:40:00,0.79075,0.79465,0.7913,0.79185,0.79455,0.767
2017-10-27,16:00:00,0.50735,0.51355,0.5157,0.51465,0.52055,0.4994
2017-10-27,16:20:00,0.30495,0.3144,0.30005,0.31535,0.3222,0.3046
2017-10-27,16:40:00,0.1459,0.15485,0.1595,0.1525,0.16125,0.1488
2017-10-27,17:00:00,0.0318,0.04555,0.04875,0.02995,0.0501,0.0418
2017-10-27,17:20:00,0,0.0156,0.0127,0,0.0219,0.0105
2017-10-27,17:40:00,0,0.0106,0.0033,0,0.0219,0.0028
2017-10-27,18:00:00,0,0,0,0,0.0219,0
2017-10-27,18:20:00,0,0,0,0,0.0219,0
2017-10-27,18:40:00,0,0,0,0,0.0219,0
2017-10-27,19:00:00,0,0,0,0,0.0219,0
2017-10-27,19:20:00,0,0,0,0,0.0219,0
2017-10-27,19:40:00,0,0,0,0,0.0219,0
2017-10-27,20:00:00,0,0,0,0,0.0219,0
2017-10-27,20:20:00,0,0,0,0,0.0219,0
2017-10-27,20:40:00,0,0,0,0,0.0219,0
2017-10-27,21:00:00,0,0,0,0,0.0219,0
2017-10-27,21:20:00,0,0,0,0,0.0219,0
2017-10-27,21:40:00,0,0,0,0,0.0219,0
2017-10-27,22:00:00,0,0,0,0,0.0219,0
2017-10-27,22:20:00,0,0,0,0,0.0219,0
2017-10-27,22:40:00,0,0,0,0,0.0219,0
2017-10-27,23:00:00,0,0,0,0,0.0219,0
2017-10-27,23:20:00,0,0,0,0,0.0219,0
2017-10-27,23:40:00,0,0,0,0,0.0219,0
