﻿﻿﻿﻿﻿﻿﻿inDate,inTime,6151434000113PV-15000T-U 6151434000113 仁德懷恩,6151434000114PV-15000T-U 6151434000114 仁德懷恩
2018-02-07,00:00:00,0,0
2018-02-07,00:20:00,0,0
2018-02-07,00:40:00,0,0
2018-02-07,01:00:00,0,0
2018-02-07,01:20:00,0,0
2018-02-07,01:40:00,0,0
2018-02-07,02:00:00,0,0
2018-02-07,02:20:00,0,0
2018-02-07,02:40:00,0,0
2018-02-07,03:00:00,0,0
2018-02-07,03:20:00,0,0
2018-02-07,03:40:00,0,0
2018-02-07,04:00:00,0,0
2018-02-07,04:20:00,0,0
2018-02-07,04:40:00,0,0
2018-02-07,05:00:00,0,0
2018-02-07,05:20:00,0,0
2018-02-07,05:40:00,0,0
2018-02-07,06:00:00,0,0
2018-02-07,06:20:00,0,0
2018-02-07,06:40:00,0,0
2018-02-07,07:00:00,0.073,0.06965
2018-02-07,07:20:00,0.53685,0.5417
2018-02-07,07:40:00,1.17575,1.17685
2018-02-07,08:00:00,1.7027,1.75025
2018-02-07,08:20:00,1.65195,1.7281
2018-02-07,08:40:00,0.95405,1.004
2018-02-07,09:00:00,1.6577,1.66395
2018-02-07,09:20:00,2.14775,2.23915
2018-02-07,09:40:00,3.764,3.88325
2018-02-07,10:00:00,2.20485,2.2999
2018-02-07,10:20:00,2.27725,2.39515
2018-02-07,10:40:00,1.8728,1.9967
2018-02-07,11:00:00,2.45245,2.57275
2018-02-07,11:20:00,3.67755,3.7682
2018-02-07,11:40:00,3.54825,3.67555
2018-02-07,12:00:00,3.1245,3.28565
2018-02-07,12:20:00,2.23955,2.39545
2018-02-07,12:40:00,2.31195,2.39665
2018-02-07,13:00:00,4.54975,4.65775
2018-02-07,13:20:00,3.3129,3.5102
2018-02-07,13:40:00,2.1277,2.24125
2018-02-07,14:00:00,3.1202,3.2339
2018-02-07,14:20:00,2.2712,2.4081
2018-02-07,14:40:00,1.5833,1.64295
2018-02-07,15:00:00,1.79715,1.90415
2018-02-07,15:20:00,0.91825,0.9776
2018-02-07,15:40:00,0.8256,0.8626
2018-02-07,16:00:00,0.6729,0.7037
2018-02-07,16:20:00,0.39225,0.4113
2018-02-07,16:40:00,0.15585,0.1654
2018-02-07,17:00:00,0.06375,0.06365
2018-02-07,17:20:00,0.0002,0
2018-02-07,17:40:00,0,0
2018-02-07,18:00:00,0,0
2018-02-07,18:20:00,0,0
2018-02-07,18:40:00,0,0
2018-02-07,19:00:00,0,0
2018-02-07,19:20:00,0,0
2018-02-07,19:40:00,0,0
2018-02-07,20:00:00,0,0
2018-02-07,20:20:00,0,0
2018-02-07,20:40:00,0,0
2018-02-07,21:00:00,0,0
2018-02-07,21:20:00,0,0
2018-02-07,21:40:00,0,0
2018-02-07,22:00:00,0,0
2018-02-07,22:20:00,0,0
2018-02-07,22:40:00,0,0
2018-02-07,23:00:00,0,0
2018-02-07,23:20:00,0,0
2018-02-07,23:40:00,0,0
